scl_lb,mech_id,inf_id,coverage,atom_ratio
1,0,0,0.8571428571428571,9.428571428571429
1,0,1,0.8571428571428571,13.285714285714286
1,0,2,0.8571428571428571,12.428571428571429
1,0,3,0.8571428571428571,10.142857142857142
1,0,4,0.8571428571428571,9.571428571428571
1,0,5,0.8571428571428571,9.285714285714286
1,0,6,0.8571428571428571,12.571428571428571
1,0,7,0.8571428571428571,12.857142857142858
1,0,8,0.8571428571428571,13.857142857142858
1,0,9,0.8571428571428571,12.714285714285714
1,0,10,0.8571428571428571,13.857142857142858
1,0,11,0.8571428571428571,11.142857142857142
1,0,12,0.8571428571428571,13.571428571428571
1,0,13,0.8571428571428571,9.142857142857142
1,0,14,0.8571428571428571,12.571428571428571
1,0,15,0.8571428571428571,13.142857142857142
1,0,16,0.8571428571428571,13.0
1,0,17,0.8571428571428571,14.142857142857142
1,0,18,0.8571428571428571,10.0
1,0,19,0.8571428571428571,9.571428571428571
1,0,20,0.8571428571428571,12.142857142857142
1,0,21,0.8571428571428571,14.285714285714286
1,0,22,0.8571428571428571,9.857142857142858
1,0,23,0.8571428571428571,10.0
1,0,24,0.8571428571428571,9.428571428571429
1,0,25,0.8571428571428571,14.142857142857142
1,0,26,0.8571428571428571,15.285714285714286
1,0,27,0.8571428571428571,12.0
1,0,28,0.8571428571428571,13.857142857142858
1,0,29,0.8571428571428571,9.142857142857142
1,0,30,0.8571428571428571,12.857142857142858
1,0,31,0.8571428571428571,14.285714285714286
1,0,32,0.8571428571428571,14.428571428571429
1,0,33,0.8571428571428571,13.571428571428571
1,0,34,0.8571428571428571,9.285714285714286
1,0,35,0.8571428571428571,13.714285714285714
1,0,36,0.8571428571428571,9.714285714285714
1,0,37,0.8571428571428571,12.857142857142858
1,0,38,0.8571428571428571,12.857142857142858
1,0,39,0.8571428571428571,11.857142857142858
1,0,40,0.8571428571428571,14.142857142857142
1,0,41,0.8571428571428571,11.428571428571429
1,0,42,0.8571428571428571,14.285714285714286
1,0,43,0.8571428571428571,9.714285714285714
1,0,44,0.8571428571428571,13.142857142857142
1,0,45,0.8571428571428571,14.0
1,0,46,0.8571428571428571,14.714285714285714
1,0,47,0.8571428571428571,11.571428571428571
1,0,48,0.8571428571428571,11.714285714285714
1,0,49,0.8571428571428571,14.857142857142858
1,0,50,0.8571428571428571,13.142857142857142
1,0,51,0.8571428571428571,12.285714285714286
1,0,52,0.8571428571428571,12.714285714285714
1,0,53,0.8571428571428571,10.857142857142858
1,0,54,0.8571428571428571,13.285714285714286
1,0,55,0.8571428571428571,15.142857142857142
1,0,56,0.8571428571428571,14.142857142857142
1,0,57,1.0,5.428571428571429
1,0,58,0.8571428571428571,9.428571428571429
1,0,59,0.8571428571428571,13.285714285714286
1,0,60,0.8571428571428571,13.714285714285714
1,0,61,0.8571428571428571,11.857142857142858
1,0,62,0.8571428571428571,10.285714285714286
1,0,63,0.8571428571428571,13.714285714285714
1,0,64,0.8571428571428571,14.428571428571429
1,0,65,0.8571428571428571,12.714285714285714
1,0,66,0.8571428571428571,12.714285714285714
1,0,67,0.8571428571428571,14.714285714285714
1,0,68,0.8571428571428571,15.428571428571429
1,0,69,0.8571428571428571,12.142857142857142
1,0,70,0.8571428571428571,13.857142857142858
1,0,71,0.8571428571428571,9.142857142857142
1,0,72,0.8571428571428571,10.142857142857142
1,0,73,0.8571428571428571,12.142857142857142
1,0,74,0.8571428571428571,10.0
1,0,75,0.8571428571428571,14.285714285714286
1,0,76,0.8571428571428571,14.0
1,0,77,0.8571428571428571,11.857142857142858
1,0,78,0.8571428571428571,12.285714285714286
1,0,79,0.8571428571428571,13.714285714285714
1,0,80,1.0,9.142857142857142
1,0,81,0.8571428571428571,12.714285714285714
1,0,82,0.8571428571428571,9.714285714285714
1,0,83,0.8571428571428571,10.285714285714286
1,0,84,0.8571428571428571,12.142857142857142
1,0,85,1.0,11.857142857142858
1,0,86,0.8571428571428571,15.0
1,0,87,0.8571428571428571,12.857142857142858
1,0,88,0.8571428571428571,12.428571428571429
1,0,89,0.8571428571428571,12.571428571428571
1,0,90,0.8571428571428571,10.285714285714286
1,0,91,0.8571428571428571,14.428571428571429
1,0,92,0.8571428571428571,12.714285714285714
1,0,93,0.8571428571428571,12.714285714285714
1,0,94,0.8571428571428571,13.857142857142858
1,0,95,0.8571428571428571,14.142857142857142
1,0,96,0.8571428571428571,12.571428571428571
1,0,97,0.8571428571428571,15.285714285714286
1,0,98,0.8571428571428571,14.428571428571429
1,0,99,0.8571428571428571,12.142857142857142
1,0,100,0.8571428571428571,13.857142857142858
1,0,101,0.8571428571428571,12.0
1,0,102,0.8571428571428571,14.571428571428571
1,0,103,0.8571428571428571,14.428571428571429
