Name	Reactants	SMARTS	Products
316_0	Any;Any	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;Any
316_1	Any;Any	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;PPI
316_2	Any;Any	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;Pi
316_3	Any;Any	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;WATER
316_4	Any;GLUCOSYL_ACCEPTOR_CoF	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	GLUCOSYL_DONOR_CoF;Any
316_5	Any;GLUCOSYL_ACCEPTOR_CoF	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	GLUCOSYL_DONOR_CoF;Pi
316_6	Any;H2O2	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;WATER
316_7	Any;PPI	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;Any
316_8	Any;PPI	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;WATER
316_9	Any;PRENYL_ACCEPTOR_CoF	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	PRENYL_DONOR_CoF;WATER
316_10	Any;Pi	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;Any
316_11	Any;Pi	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;WATER
316_12	Any;SULFATE	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;WATER
316_13	Any;WATER	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;Any
316_14	Any;WATER	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;H2O2
316_15	Any;WATER	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;PPI
316_16	Any;WATER	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;Pi
316_17	Any;WATER	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;SULFATE
316_18	GLUCOSYL_DONOR_CoF;Any	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;GLUCOSYL_ACCEPTOR_CoF
316_19	GLUCOSYL_DONOR_CoF;Pi	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;GLUCOSYL_ACCEPTOR_CoF
316_20	GLUCOSYL_DONOR_CoF;WATER	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;GLUCOSYL_ACCEPTOR_CoF
316_21	PHOSPHATE_ACCEPTOR_CoF;PHOSPHATE_DONOR_CoF	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	PHOSPHATE_DONOR_CoF;PHOSPHATE_ACCEPTOR_CoF
316_22	PHOSPHATE_ACCEPTOR_CoF;Pi	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	PHOSPHATE_DONOR_CoF;WATER
316_23	PHOSPHATE_DONOR_CoF;PHOSPHATE_ACCEPTOR_CoF	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	PHOSPHATE_ACCEPTOR_CoF;PHOSPHATE_DONOR_CoF
316_24	PHOSPHATE_DONOR_CoF;WATER	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	PHOSPHATE_ACCEPTOR_CoF;Pi
316_25	PRENYL_DONOR_CoF;WATER	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;PRENYL_ACCEPTOR_CoF
316_26	PYROPHOSPHATE_ACCEPTOR_CoF;PPI	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	PYROPHOSPHATE_DONOR_CoF;WATER
316_27	PYROPHOSPHATE_DONOR_CoF;WATER	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	PYROPHOSPHATE_ACCEPTOR_CoF;PPI
520_0	Any;Any	[#16:1].[#6:2]-[#8:3]>>[#6:2]-[#16:1].[#8:3]	Any;Any
520_1	Any;Any	[#16:1].[#6:2]-[#8:3]>>[#6:2]-[#16:1].[#8:3]	Any;PPI
520_2	Any;Any	[#16:1].[#6:2]-[#8:3]>>[#6:2]-[#16:1].[#8:3]	Any;Pi
520_3	Any;Any	[#16:1].[#6:2]-[#8:3]>>[#6:2]-[#16:1].[#8:3]	Any;WATER
520_4	Any;GLUCOSYL_DONOR_CoF	[#16:1].[#6:2]-[#8:3]>>[#6:2]-[#16:1].[#8:3]	Any;GLUCOSYL_ACCEPTOR_CoF
520_5	CoA;Any	[#16:1].[#6:2]-[#8:3]>>[#6:2]-[#16:1].[#8:3]	ACETYL-COA;Any
520_6	CoA;Any	[#16:1].[#6:2]-[#8:3]>>[#6:2]-[#16:1].[#8:3]	ACETYL-COA;Pi
520_7	CoA;Any	[#16:1].[#6:2]-[#8:3]>>[#6:2]-[#16:1].[#8:3]	ACETYL-COA;WATER
520_8	CoA;Any	[#16:1].[#6:2]-[#8:3]>>[#6:2]-[#16:1].[#8:3]	Any;Any
520_9	CoA;Any	[#16:1].[#6:2]-[#8:3]>>[#6:2]-[#16:1].[#8:3]	Any;Pi
520_10	CoA;Any	[#16:1].[#6:2]-[#8:3]>>[#6:2]-[#16:1].[#8:3]	Any;WATER
85_0	ACETYL-COA;Any	[#6:1]-[#16:2].[#8:3]>>[#16:2].[#6:1]-[#8:3]	CoA;Any
85_1	ACETYL-COA;Pi	[#6:1]-[#16:2].[#8:3]>>[#16:2].[#6:1]-[#8:3]	CoA;Any
85_2	ACETYL-COA;WATER	[#6:1]-[#16:2].[#8:3]>>[#16:2].[#6:1]-[#8:3]	CoA;Any
85_3	Any;Any	[#6:1]-[#16:2].[#8:3]>>[#16:2].[#6:1]-[#8:3]	Any;Any
85_4	Any;Any	[#6:1]-[#16:2].[#8:3]>>[#16:2].[#6:1]-[#8:3]	CoA;Any
85_5	Any;GLUCOSYL_ACCEPTOR_CoF	[#6:1]-[#16:2].[#8:3]>>[#16:2].[#6:1]-[#8:3]	Any;GLUCOSYL_DONOR_CoF
85_6	Any;PPI	[#6:1]-[#16:2].[#8:3]>>[#16:2].[#6:1]-[#8:3]	Any;Any
85_7	Any;Pi	[#6:1]-[#16:2].[#8:3]>>[#16:2].[#6:1]-[#8:3]	Any;Any
85_8	Any;Pi	[#6:1]-[#16:2].[#8:3]>>[#16:2].[#6:1]-[#8:3]	CoA;Any
85_9	Any;WATER	[#6:1]-[#16:2].[#8:3]>>[#16:2].[#6:1]-[#8:3]	Any;Any
85_10	Any;WATER	[#6:1]-[#16:2].[#8:3]>>[#16:2].[#6:1]-[#8:3]	CoA;Any
298_0	Any	([#8:1].[#6:2]-[#8:3])>>[#6:2]-[#8:1].[#8:3]	Any;Any
298_1	Any	([#8:1].[#6:2]-[#8:3])>>[#6:2]-[#8:1].[#8:3]	Any;WATER
596_0	Any;ACETYL-COA	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;Any
596_1	Any;ACETYL-COA	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;CoA
596_2	Any;Any	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;ACETYL-COA
596_3	Any;Any	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;Any
596_4	Any;Any	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;CoA
596_5	Any;Any	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;PPI
596_6	Any;Any	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;Pi
596_7	Any;Any	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	CO3;Any
596_8	Any;Any	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	CoA;Any
596_9	Any;CoA	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;ACETYL-COA
596_10	Any;CoA	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;Any
596_11	Any;GLUCOSYL_ACCEPTOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;GLUCOSYL_DONOR_CoF
596_12	Any;GLUCOSYL_DONOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;GLUCOSYL_ACCEPTOR_CoF
596_13	Any;PHOSPHATE_ACCEPTOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;PHOSPHATE_DONOR_CoF
596_14	Any;PHOSPHATE_ACCEPTOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	CO3;PHOSPHATE_DONOR_CoF
596_15	Any;PHOSPHATE_DONOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;PHOSPHATE_ACCEPTOR_CoF
596_16	Any;PHOSPHATE_DONOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	CoA;PHOSPHATE_ACCEPTOR_CoF
596_17	Any;PPI	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;Any
596_18	Any;PPI	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;Pi
596_19	Any;PRENYL_ACCEPTOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;PRENYL_DONOR_CoF
596_20	Any;PRENYL_DONOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;PRENYL_ACCEPTOR_CoF
596_21	Any;PYROPHOSPHATE_ACCEPTOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;PYROPHOSPHATE_DONOR_CoF
596_22	Any;PYROPHOSPHATE_DONOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;PYROPHOSPHATE_ACCEPTOR_CoF
596_23	Any;Pi	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;Any
596_24	Any;Pi	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;PPI
596_25	Any;SULFATE_ACCEPTOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;SULFATE_DONOR_CoF
596_26	Any;SULFATE_DONOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;SULFATE_ACCEPTOR_CoF
596_27	CO3;Any	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;Any
596_28	CO3;PHOSPHATE_DONOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;PHOSPHATE_ACCEPTOR_CoF
596_29	CoA;Any	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;Any
596_30	CoA;PHOSPHATE_ACCEPTOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	Any;PHOSPHATE_DONOR_CoF
596_31	PHOSPHATE_ACCEPTOR_CoF;Any	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	PHOSPHATE_DONOR_CoF;Any
596_32	PHOSPHATE_ACCEPTOR_CoF;PHOSPHATE_ACCEPTOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	PHOSPHATE_ACCEPTOR_CoF;PHOSPHATE_DONOR_CoF
596_33	PHOSPHATE_ACCEPTOR_CoF;PHOSPHATE_DONOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	PHOSPHATE_ACCEPTOR_CoF;PHOSPHATE_ACCEPTOR_CoF
596_34	PHOSPHATE_ACCEPTOR_CoF;PHOSPHATE_DONOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	PHOSPHATE_ACCEPTOR_CoF;PHOSPHATE_DONOR_CoF
596_35	PHOSPHATE_ACCEPTOR_CoF;PHOSPHATE_DONOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	PHOSPHATE_DONOR_CoF;PHOSPHATE_ACCEPTOR_CoF
596_36	PHOSPHATE_DONOR_CoF;Any	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	PHOSPHATE_ACCEPTOR_CoF;Any
596_37	PHOSPHATE_DONOR_CoF;PHOSPHATE_ACCEPTOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	PHOSPHATE_ACCEPTOR_CoF;PHOSPHATE_DONOR_CoF
596_38	PYROPHOSPHATE_ACCEPTOR_CoF;PYROPHOSPHATE_DONOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	PYROPHOSPHATE_ACCEPTOR_CoF;PYROPHOSPHATE_DONOR_CoF
596_39	PYROPHOSPHATE_ACCEPTOR_CoF;PYROPHOSPHATE_DONOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	PYROPHOSPHATE_DONOR_CoF;PYROPHOSPHATE_ACCEPTOR_CoF
596_40	PYROPHOSPHATE_DONOR_CoF;PYROPHOSPHATE_ACCEPTOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	PYROPHOSPHATE_ACCEPTOR_CoF;PYROPHOSPHATE_DONOR_CoF
596_41	PYROPHOSPHATE_DONOR_CoF;PYROPHOSPHATE_ACCEPTOR_CoF	[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4]	PYROPHOSPHATE_DONOR_CoF;PYROPHOSPHATE_DONOR_CoF
