id,smarts,sources,hash
EVODEX.2-Em62,[#6:3]-[#6:1](-[#8]-[#15](=[#8])(-[#8])-[#8])(-[#6:4](=[#8:7])-[#8:8])-[#8:5].[#6:22]-[#8:2]-[#1]>>[#6:22]-[#8:2]-[#6:1](-[#6:4](=[#8:7])-[#8:8])(-[#6:3])-[#8:5],"EVODEX.2-P1046,EVODEX.2-P117,EVODEX.2-P232,EVODEX.2-P2592,EVODEX.2-P398",5742603882779967883682728713999883583686679146025821090534505758508827591360
EVODEX.2-Em63,[#6:3]-[#6:1](-[#8]-[#1])(-[#1:27])-[#1:28].[#8:9]-[#15:8](=[#8:10])(-[#8:2]-[#1])-[#8:11]>>[#6:3]-[#6:1](-[#8:2]-[#15:8](=[#8:10])(-[#8:11])-[#8:9])(-[#1:27])-[#1:28],"EVODEX.2-P130,EVODEX.2-P239,EVODEX.2-P2669,EVODEX.2-P3590,EVODEX.2-P3854",29899726152820805057040425011057316279549728542481841534188161731213792896458
EVODEX.2-Em64,[#0:3]-[#6:1](=[#8:4])-[#8]-[#1].[#6:5]-[#8:2]-[#1]>>[#0:3]-[#6:1](=[#8:4])-[#8:2]-[#6:5],"EVODEX.2-P131,EVODEX.2-P138,EVODEX.2-P142,EVODEX.2-P146,EVODEX.2-P148",95108925442265367793789232828543219071288271860594740099715135529167854967087
EVODEX.2-Em65,[#0:3]-[#6:1](=[#8:4])-[#8:23]-[#1].[#6:5]-[#8:2]-[#1]>>[#0:3]-[#6:1](=[#8:4])-[#8:2]-[#6:5].[#8:23](-[#1])-[#1],"EVODEX.2-P132,EVODEX.2-P133,EVODEX.2-P134,EVODEX.2-P137,EVODEX.2-P152",43007088678457190027618300464377422033795039739830594397089428337425675367603
EVODEX.2-Em66,[#0:3]-[#6:1](=[#8:4])-[#8:44]-[#1].[#6:5]-[#7:2](-[#1])-[#1]>>[#0:3]-[#6:1](=[#8:4])-[#7:2](-[#6:5])-[#1].[#8:44](-[#1])-[#1],"EVODEX.2-P135,EVODEX.2-P144,EVODEX.2-P149,EVODEX.2-P151,EVODEX.2-P3283",44913096234344609008931252485070725388898711128683678271461489885394335776652
EVODEX.2-Em67,[#6:5]-[#7:2](-[#1])-[#1]>>[#0]-[#6](=[#8])-[#7:2](-[#6:5])-[#1],"EVODEX.2-P136,EVODEX.2-P141,EVODEX.2-P210,EVODEX.2-P2979,EVODEX.2-P3403",90734177525964463974616539959198827979858140209780222422475977779960910770674
EVODEX.2-Em69,[#0:3]-[#6:1](=[#8:4])-[#8]-[#1].[#6:5]-[#7:2](-[#1])-[#1]>>[#0:3]-[#6:1](=[#8:4])-[#7:2](-[#6:5])-[#1],"EVODEX.2-P140,EVODEX.2-P145,EVODEX.2-P147,EVODEX.2-P150,EVODEX.2-P1577",59612972423080127803277984926001316112728192285136157197611534352124455803522
EVODEX.2-Em70,[#6:5]-[#8:2]-[#1]>>[#0]-[#6](=[#8])-[#8:2]-[#6:5],"EVODEX.2-P143,EVODEX.2-P153,EVODEX.2-P154,EVODEX.2-P208,EVODEX.2-P272",113193399757934728858199696781908253685692465327604236372788033213885643385133
EVODEX.2-Em72,[#0:3]-[#6:1](=[#8:4])-[#8:5]-[#6:6].[#8:2](-[#1])-[#1]>>[#0:3]-[#6:1](=[#8:4])-[#8:2]-[#1].[#6:6]-[#8:5]-[#1],"EVODEX.2-P158,EVODEX.2-P172,EVODEX.2-P197,EVODEX.2-P3775,EVODEX.2-P3776",108414748752548732472054436127792823020972271964442003331962992655247140697400
EVODEX.2-Em73,[#6:3]-[#6:1](-[#8:38]-[#1])(-[#1:40])-[#1:41].[#6:20]-[#6:19](=[#8:21])-[#8:2]-[#1]>>[#6:3]-[#6:1](-[#8:2]-[#6:19](=[#8:21])-[#6:20])(-[#1:40])-[#1:41].[#8:38](-[#1])-[#1],"EVODEX.2-P160,EVODEX.2-P2376,EVODEX.2-P2501,EVODEX.2-P2502,EVODEX.2-P633",98834358601723450832147161471728100199807699675755497064584704618174051759201
EVODEX.2-Em74,[#6:3]-[#6:1](-[#8]-[#1])(-[#1:40])-[#1:41].[#6:20]-[#6:19](=[#8:21])-[#8:2]-[#1]>>[#6:3]-[#6:1](-[#8:2]-[#6:19](=[#8:21])-[#6:20])(-[#1:40])-[#1:41],"EVODEX.2-P161,EVODEX.2-P162,EVODEX.2-P2504,EVODEX.2-P3783,EVODEX.2-P634",46594101948638221730917355376431527753841249558111537201383008854622151473557
EVODEX.2-Em76,[#0:3]-[#6:1](=[#8:4])-[#8:5]-[#6:6]>>[#0:3]-[#6:1](=[#8:4])-[#8]-[#1].[#6:6]-[#8:5]-[#1],"EVODEX.2-P164,EVODEX.2-P174,EVODEX.2-P177,EVODEX.2-P198,EVODEX.2-P3774",93784889098197446014508591984721925678307628165801917491075744023443330864511
EVODEX.2-Em77,[#6:3]-[#6:1](-[#8:19]-[#6:20](=[#8:21])-[#6:22])(-[#1:40])-[#1:41].[#8:2](-[#1])-[#1]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#1:40])-[#1:41].[#6:22]-[#6:20](=[#8:21])-[#8:19]-[#1],"EVODEX.2-P165,EVODEX.2-P2366,EVODEX.2-P2507,EVODEX.2-P3739,EVODEX.2-P394",87539475162621945608595693602880957260526603003987033151920730174247455295842
EVODEX.2-Em79,[#6:3]-[#16:2]-[#1].[#0:50]-[#6:1](=[#8:51])-[#8:52]-[#6:53]>>[#0:50]-[#6:1](=[#8:51])-[#16:2]-[#6:3].[#6:53]-[#8:52]-[#1],"EVODEX.2-P1456,EVODEX.2-P1457,EVODEX.2-P168,EVODEX.2-P203,EVODEX.2-P204",37150482362871802035590708901184613837759914681373541829900687010374147582868
EVODEX.2-Em80,[#0]-[#6](=[#8])-[#8:52]-[#6:53]>>[#6:53]-[#8:52]-[#1],"EVODEX.2-P1454,EVODEX.2-P169,EVODEX.2-P173,EVODEX.2-P176,EVODEX.2-P193",5901500993672528812453428375403785663982210152605036691271558666952780910857
EVODEX.2-Em81,[#0:50]-[#6:1](=[#8:51])-[#8:52]-[#6:53]>>[#0:50]-[#6:1](=[#8:51])-[#16]-[#6].[#6:53]-[#8:52]-[#1],"EVODEX.2-P1455,EVODEX.2-P170,EVODEX.2-P171,EVODEX.2-P205,EVODEX.2-P385",5187391191118779825122471626632493573160209400248427687063049655191503799412
EVODEX.2-Em83,[#6:3]-[#6:1](-[#8:28]-[#15:29](=[#8:30])(-[#8:31])-[#8:32])(-[#6:4])-[#1:46].[#8:2](-[#1])-[#1]>>[#6:4]-[#6:1](-[#8:2]-[#1])(-[#6:3])-[#1:46].[#8:30]=[#15:29](-[#8:28]-[#1])(-[#8:31])-[#8:32],"EVODEX.2-P1205,EVODEX.2-P179,EVODEX.2-P2423,EVODEX.2-P248,EVODEX.2-P663",34427181002181274526157170091280601246041551306546136975332969209505591371555
EVODEX.2-Em84,[#6:3]-[#6:1](-[#8:28]-[#15:30](=[#8:31])(-[#8:32])-[#8:33])(-[#6:4])-[#1:70].[#8:34]-[#15:29](=[#8:35])(-[#8:2]-[#1])-[#8:36]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1:70].[#8:34]-[#15:29](=[#8:35])(-[#8:36])-[#8:28]-[#15:30](=[#8:31])(-[#8:32])-[#8:33],"EVODEX.2-P180,EVODEX.2-P183,EVODEX.2-P228,EVODEX.2-P236,EVODEX.2-P2677",19625499852244876069625023118516042952929239026556636477201095896200005038970
EVODEX.2-Em85,[#6:3]-[#6:1](-[#8:40]-[#1])(-[#6:4])-[#1:76].[#8:42]-[#15:41](=[#8:43])(-[#8:44])-[#8:2]-[#15:36](=[#8:37])(-[#8:38])-[#8:39]>>[#6:4]-[#6:1](-[#8:2]-[#15:36](=[#8:37])(-[#8:38])-[#8:39])(-[#6:3])-[#1:76].[#8:42]-[#15:41](=[#8:43])(-[#8:40]-[#1])-[#8:44],"EVODEX.2-P181,EVODEX.2-P1988,EVODEX.2-P2588,EVODEX.2-P2590,EVODEX.2-P3439",110315430725289964123459562319000267625529445257017873204725171565980374764247
EVODEX.2-Em86,[#6:3]-[#6:1](-[#8:40]-[#1])(-[#6:4])-[#1:76]>>[#6:4]-[#6:1](-[#8]-[#15](=[#8])(-[#8])-[#8])(-[#6:3])-[#1:76].[#8]-[#15](=[#8])(-[#8:40]-[#1])-[#8],"EVODEX.2-P182,EVODEX.2-P2453,EVODEX.2-P2678,EVODEX.2-P2809,EVODEX.2-P3723",67564279841878903473191002808482299707082684077565360706684302050372725616240
EVODEX.2-Em87,[#0:3]-[#6:1](=[#8:4])-[#8:28]-[#6:29].[#6:5]-[#8:2]-[#1]>>[#0:3]-[#6:1](=[#8:4])-[#8:2]-[#6:5].[#6:29]-[#8:28]-[#1],"EVODEX.2-P184,EVODEX.2-P185,EVODEX.2-P186,EVODEX.2-P194,EVODEX.2-P196",75378087162070529864943201522422865756124144001791772579752433779926404122201
EVODEX.2-Em88,[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:62].[#8]=[#15](-[#8:2]-[#1])(-[#8])-[#8]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1:62],"EVODEX.2-P1759,EVODEX.2-P187,EVODEX.2-P1997,EVODEX.2-P2615,EVODEX.2-P3650",39968338088312659696798563633168081543493858980317414293988115871478643205550
EVODEX.2-Em89,[#6:3]-[#6:1](-[#8:22]-[#1])(-[#6:4])-[#1:62]>>[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:62].[#8:22](-[#1])-[#1],"EVODEX.2-P1617,EVODEX.2-P188,EVODEX.2-P1998,EVODEX.2-P3607,EVODEX.2-P854",88862704953644522061211414234684075523476243438505303118752768999616554431003
EVODEX.2-Em90,[#6:3]-[#6:1](-[#8:22]-[#1])(-[#6:4])-[#1:62].[#8]=[#15](-[#8:2]-[#1])(-[#8])-[#8]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1:62].[#8:22](-[#1])-[#1],"EVODEX.2-P1774,EVODEX.2-P189,EVODEX.2-P1999,EVODEX.2-P2616,EVODEX.2-P2665",59065551203947083319865601002100862504487142682688134505346017130498227060088
EVODEX.2-Em93,[#0:51]-[#6:49](=[#8:52])-[#16:1]-[#6:2].[#6:53]-[#8:50]-[#1]>>[#6:2]-[#16:1]-[#1].[#0:51]-[#6:49](=[#8:52])-[#8:50]-[#6:53],"EVODEX.2-P1604,EVODEX.2-P1614,EVODEX.2-P206,EVODEX.2-P2785,EVODEX.2-P3528",1812351427039777394239632577361233867621088495868043184235687906288178101669
EVODEX.2-Em94,[#0:51]-[#6:49](=[#8:52])-[#16]-[#6].[#6:53]-[#8:50]-[#1]>>[#6:53]-[#8:50]-[#6:49](-[#0:51])=[#8:52],"EVODEX.2-P207,EVODEX.2-P209,EVODEX.2-P2786,EVODEX.2-P3529,EVODEX.2-P841",79799327987214453262192412780473991189899359298698408363575674572023799743941
EVODEX.2-Em95,[#6:3]-[#6:1](=[#8:4])-[#1]>>[#6:3]-[#6:1](=[#8:4])-[#8]-[#1],"EVODEX.2-P1565,EVODEX.2-P211,EVODEX.2-P3242,EVODEX.2-P3243,EVODEX.2-P809",14536949284179725652720954401544448665627205362811343844197368444153637501029
EVODEX.2-Em103,[#6:3]-[#6:1](=[#8:4])-[#8:7]-[#1].[#8]=[#15](-[#8:2]-[#1])(-[#8])-[#8]>>[#6:3]-[#6:1](=[#8:4])-[#8:2]-[#1].[#8:7](-[#1])-[#1],"EVODEX.2-P1834,EVODEX.2-P221,EVODEX.2-P2913,EVODEX.2-P3408,EVODEX.2-P891",10572330267360255817793916153750114611234952744831639694988286063100655738282
EVODEX.2-Em104,[#6:3]-[#6:1](=[#8:4])-[#8:12]-[#1].[#8:14]-[#15:13](=[#8:15])(-[#8:16])-[#8:7]-[#15:8](=[#8:9])(-[#8:10])-[#8:11]>>[#6:3]-[#6:1](=[#8:4])-[#8]-[#1].[#8:9]=[#15:8](-[#8:7]-[#1])(-[#8:10])-[#8:11].[#8:14]-[#15:13](=[#8:15])(-[#8:12]-[#1])-[#8:16],"EVODEX.2-P1829,EVODEX.2-P222,EVODEX.2-P2232,EVODEX.2-P798,EVODEX.2-P836",72694039995796016709264533249105586666305898980007874569999233750556224381603
EVODEX.2-Em110,[#6:29]-[#8:28]-[#6](-[#1])(-[#1])-[#1]>>[#6:29]-[#8:28]-[#1],"EVODEX.2-P238,EVODEX.2-P2844,EVODEX.2-P2847,EVODEX.2-P2853,EVODEX.2-P885",58872748326553121837156019610399182393941563060968897020682651092018709026373
EVODEX.2-Em111,[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:22].[#8:15]=[#15:14](-[#8:2]-[#1])(-[#8:16])-[#8:17]>>[#6:3]-[#6:1](-[#8:2]-[#15:14](=[#8:15])(-[#8:16])-[#8:17])(-[#6:4])-[#1:22],"EVODEX.2-P240,EVODEX.2-P2427,EVODEX.2-P2451,EVODEX.2-P3089,EVODEX.2-P3589",109047968389513746371328709403858902929131022381086923782540997233864152909962
EVODEX.2-Em112,[#6:3]-[#6:1](-[#8:18]-[#1])(-[#6:4])-[#1:22]>>[#6:3]-[#6:1](-[#8]-[#15](=[#8])(-[#8])-[#8])(-[#6:4])-[#1:22].[#8:18](-[#1])-[#1],"EVODEX.2-P1209,EVODEX.2-P241,EVODEX.2-P3846,EVODEX.2-P3847,EVODEX.2-P694",1321882220751774262481718693771415800819327472559187392488988675004547728245
EVODEX.2-Em114,[#6:1](=[#6:2](-[#8:3]-[#15:8](=[#8:9])(-[#8:10])-[#8:11])-[#6:4](=[#8:5])-[#8:6])(-[#1:28])-[#1:29].[#8:13]-[#15:12](=[#8:14])(-[#8:7]-[#1])-[#8:15]>>[#6:1](-[#6:2](=[#8:3])-[#6:4](=[#8:5])-[#8:6])(-[#1:28])(-[#1:29])-[#1].[#8:13]-[#15:12](=[#8:14])(-[#8:15])-[#8:7]-[#15:8](=[#8:9])(-[#8:10])-[#8:11],"EVODEX.2-P243,EVODEX.2-P263,EVODEX.2-P842,EVODEX.2-P845,EVODEX.2-P847",99488845360270255780072399954973545216792983157272625062273220908469253956157
EVODEX.2-Em115,[#6](=[#6](-[#8]-[#15:8](=[#8:9])(-[#8:10])-[#8:11])-[#6](=[#8])-[#8])(-[#1])-[#1].[#8:13]-[#15:12](=[#8:14])(-[#8:7]-[#1])-[#8:15]>>[#8:13]-[#15:12](=[#8:14])(-[#8:15])-[#8:7]-[#15:8](=[#8:9])(-[#8:10])-[#8:11],"EVODEX.2-P244,EVODEX.2-P264,EVODEX.2-P843,EVODEX.2-P844,EVODEX.2-P846",778271474059723370173497805601295824842920091679111434403268468096551016172
EVODEX.2-Em116,[#6:3]-[#6:1](-[#8:14]-[#15:16](=[#8:17])(-[#8:18])-[#8:19])(-[#1:52])-[#1:53].[#8:24]-[#15:15](=[#8:25])(-[#8:26])-[#8:2]-[#15:10](=[#8:11])(-[#8:12])-[#8:13]>>[#6:3]-[#6:1](-[#8:2]-[#15:10](=[#8:11])(-[#8:12])-[#8:13])(-[#1:52])-[#1:53].[#8:24]-[#15:15](=[#8:25])(-[#8:26])-[#8:14]-[#15:16](=[#8:17])(-[#8:18])-[#8:19],"EVODEX.2-P2381,EVODEX.2-P245,EVODEX.2-P3620,EVODEX.2-P3623,EVODEX.2-P416",54619880391468389013016921870149389031273801581707170570173376761383312792529
EVODEX.2-Em117,[#8:31]-[#15:30](=[#8:32])(-[#8:28]-[#1])-[#8:33].[#8]-[#15](=[#8])(-[#8])-[#8]-[#15:29](=[#8:46])(-[#8:47])-[#8:48]>>[#8:31]-[#15:30](=[#8:32])(-[#8:33])-[#8:28]-[#15:29](=[#8:46])(-[#8:47])-[#8:48],"EVODEX.2-P246,EVODEX.2-P2972,EVODEX.2-P2993,EVODEX.2-P3559,EVODEX.2-P3622",101911029869231485938022988522792453830465756223565165992579889760154031110258
EVODEX.2-Em118,[#8:3]-[#15:2](=[#8:4])(-[#8:5])-[#8:1]-[#15:19](=[#8:46])(-[#8:47])-[#8:48]>>[#8:3]-[#15:2](=[#8:4])(-[#8:1]-[#1])-[#8:5].[#8]-[#15](=[#8])(-[#8])-[#8]-[#15:19](=[#8:46])(-[#8:47])-[#8:48],"EVODEX.2-P247,EVODEX.2-P2994,EVODEX.2-P3582,EVODEX.2-P3600,EVODEX.2-P3636",10737789797011043341149656838570891572110250708340507146798284358026485478816
EVODEX.2-Em119,[#6:3]-[#6:1](-[#8:14]-[#15:15](=[#8:16])(-[#8:17])-[#8:18])(-[#6:4])-[#1:41]>>[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:41].[#8:18]-[#15:15](=[#8:16])(-[#8:14]-[#1])-[#8:17],"EVODEX.2-P1065,EVODEX.2-P249,EVODEX.2-P3634,EVODEX.2-P3760,EVODEX.2-P666",26658636024384391324521980659875112734851131752350068202774110228320665360283
EVODEX.2-Em120,[#6:2]-[#6:1](=[#8:3])-[#8]-[#1].[#7:32]-[#6:31](=[#8:33])-[#6:25]1:[#6:30](:[#6:29](:[#6:28](:[#7&+:27](-[#6:34]):[#6:26]:1-[#1:131])-[#1:108])-[#1:107])-[#1:106]>>[#6:2]-[#6:1](=[#8:3])-[#1].[#7:32]-[#6:31](=[#8:33])-[#6:25]1=[#6:26](-[#7:27](-[#6:34])-[#6:28](=[#6:29](-[#6:30]-1(-[#1:106])-[#1])-[#1:107])-[#1:108])-[#1:131],"EVODEX.2-P1475,EVODEX.2-P250,EVODEX.2-P3163,EVODEX.2-P3167,EVODEX.2-P3187",29690346779796245650939187207105753094402619775512717208461147554236443531868
EVODEX.2-Em121,[#6:2]-[#6:1](-[#8:68]-[#1])(-[#1:85])-[#1:86].[#7:31]-[#6:30](=[#8:32])-[#6:24]1:[#6:29](:[#6:28](:[#6:27](:[#7&+:26](-[#6:33]):[#6:25]:1-[#1:132])-[#1:109])-[#1:108])-[#1:107].[#8:69](-[#1])-[#1]>>[#6:2]-[#6:1](-[#1:85])(-[#1:86])-[#1].[#7:31]-[#6:30](=[#8:32])-[#6:24]1=[#6:25](-[#7:26](-[#6:33])-[#6:27](=[#6:28](-[#6:29]-1(-[#1:107])-[#1])-[#1:108])-[#1:109])-[#1:132].[#8:68]=[#8:69],"EVODEX.2-P1558,EVODEX.2-P1611,EVODEX.2-P1821,EVODEX.2-P2126,EVODEX.2-P252",99650223960380007878347745622306670844124558363374594272522100137082404375277
EVODEX.2-Em122,[#6:2]-[#6:1](-[#8:68]-[#1])(-[#1:85])-[#1:86].[#7:31]-[#6:30](=[#8:32])-[#6:24]1:[#6:29](:[#6:28](:[#6:27](:[#7&+:26](-[#6:33]):[#6:25]:1-[#1:132])-[#1:109])-[#1:108])-[#1:107]>>[#6:2]-[#6:1](-[#1:85])(-[#1:86])-[#1].[#7:31]-[#6:30](=[#8:32])-[#6:24]1=[#6:25](-[#7:26](-[#6:33])-[#6:27](=[#6:28](-[#6:29]-1(-[#1:107])-[#1])-[#1:108])-[#1:109])-[#1:132].[#8:68]=[#8],"EVODEX.2-P1612,EVODEX.2-P1826,EVODEX.2-P2125,EVODEX.2-P253,EVODEX.2-P2755",21229227147540008635663908784237452489678664072727068019178494101773713799020
EVODEX.2-Em123,[#6:11]-[#6:1](-[#8]-[#1])(-[#6:7]-[#8:4]-[#15:3](=[#8:5])(-[#8:2]-[#1])-[#8:6])-[#1:20]>>[#6:11]-[#6:1]1(-[#8:2]-[#15:3](=[#8:5])(-[#8:6])-[#8:4]-[#6:7]-1)-[#1:20],"EVODEX.2-P254,EVODEX.2-P3591,EVODEX.2-P3625,EVODEX.2-P3861,EVODEX.2-P699",106079036148336437393841223999859962352790059644124384114163273763989015672209
EVODEX.2-Em124,[#6:4]-[#6:2]1(-[#6:5]-[#8:9]-[#15:11](=[#8:13])(-[#8:14])-[#8:1]-1)-[#1:22].[#8:3](-[#1])-[#1]>>[#6:4]-[#6:2](-[#6:5]-[#8:9]-[#15:11](=[#8:13])(-[#8:1]-[#1])-[#8:14])(-[#8:3]-[#1])-[#1:22],"EVODEX.2-P255,EVODEX.2-P262,EVODEX.2-P3626,EVODEX.2-P3764,EVODEX.2-P3770",86586160953672439983116195041764129368449321957388973640869539044122846146735
EVODEX.2-Em125,[#6:27](-[#16&+](-[#6])-[#6])(-[#1:42])(-[#1:43])-[#1:44].[#6:29]-[#8:28]-[#1]>>[#6:29]-[#8:28]-[#6:27](-[#1:42])(-[#1:43])-[#1:44],"EVODEX.2-P1574,EVODEX.2-P2181,EVODEX.2-P256,EVODEX.2-P646,EVODEX.2-P653",14504510765769325066654184577566599252859276197628775448394087763660051700414
EVODEX.2-Em126,[#6:29]-[#8:28]-[#6:1](-[#1:70])(-[#1:71])-[#1:72]>>[#6:1](-[#16&+](-[#6])-[#6])(-[#1:70])(-[#1:71])-[#1:72].[#6:29]-[#8:28]-[#1],"EVODEX.2-P2183,EVODEX.2-P257,EVODEX.2-P2848,EVODEX.2-P2854,EVODEX.2-P665",29671425032178545305006307598039254312683395151341018100139982659680805046725
EVODEX.2-Em127,[#6:11]-[#6:1](-[#8:18]-[#1])(-[#6:7]-[#8:4]-[#15:3](=[#8:5])(-[#8:2]-[#1])-[#8:6])-[#1:24]>>[#6:11]-[#6:1]1(-[#8:2]-[#15:3](=[#8:5])(-[#8:6])-[#8:4]-[#6:7]-1)-[#1:24].[#8:18](-[#1])-[#1],"EVODEX.2-P258,EVODEX.2-P3584,EVODEX.2-P3624,EVODEX.2-P3867,EVODEX.2-P698",60913858499985391464136572994012090392120478046943094210586402639351163684338
EVODEX.2-Em128,[#6:4]-[#8:2]-[#1].[#8:27]-[#15:3](=[#8:34])(-[#8:35])-[#8:1]-[#6:21]>>([#6:4]-[#8:2]-[#15:3](=[#8:34])(-[#8:35])-[#8:27].[#6:21]-[#8:1]-[#1]),"EVODEX.2-P261,EVODEX.2-P2625,EVODEX.2-P636,EVODEX.2-P637,EVODEX.2-P701",79731028609845543792647412128578449124306204668283924989055603536374202401660
EVODEX.2-Em129,[#8:22]-[#15:21](=[#8:23])(-[#8:19]-[#1])-[#8:24].[#8:3]-[#15:2](=[#8:4])(-[#8:5])-[#8:1]-[#15:20](=[#8:47])(-[#8:48])-[#8:49]>>[#8:3]-[#15:2](=[#8:4])(-[#8:1]-[#1])-[#8:5].[#8:22]-[#15:21](=[#8:23])(-[#8:24])-[#8:19]-[#15:20](=[#8:47])(-[#8:48])-[#8:49],"EVODEX.2-P266,EVODEX.2-P3581,EVODEX.2-P3588,EVODEX.2-P3605,EVODEX.2-P3681",95602816635708480788988800963866992414357236357386007088191498683504658810039
EVODEX.2-Em131,[#6:3]-[#16:2]-[#1].[#6:71]-[#8:70]-[#6:1](=[#8:50])-[#6:51]>>[#6:51]-[#6:1](=[#8:50])-[#16:2]-[#6:3].[#6:71]-[#8:70]-[#1],"EVODEX.2-P1306,EVODEX.2-P1307,EVODEX.2-P1324,EVODEX.2-P1326,EVODEX.2-P269",40240897339127859080234344300017056800457985999958936917722817158671123176001
EVODEX.2-Em133,[#6:29]-[#7:28](-[#1])-[#1]>>[#6:29]-[#7:28](-[#6](-[#1])(-[#1])-[#1])-[#1],"EVODEX.2-P1625,EVODEX.2-P2219,EVODEX.2-P273,EVODEX.2-P2946,EVODEX.2-P2948",11749754539410886952970647985306150441840744004405444223846398708142507732677
EVODEX.2-Em134,[#0:3]-[#6:1](-[#6:4])(-[#1:9])-[#1].[#8:2](-[#8]-[#1])-[#1]>>[#0:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1:9],"EVODEX.2-P1212,EVODEX.2-P1563,EVODEX.2-P1706,EVODEX.2-P274,EVODEX.2-P3705",76838686753564959450174490397304502082942086366334013255731234726181679222694
EVODEX.2-Em135,[#6:13]-[#7:2]=[#6:1](-[#6:3])-[#1:19]>>[#6:13]-[#7:2](-[#6:1](-[#6:3])(-[#1:19])-[#1])-[#1],"EVODEX.2-P1652,EVODEX.2-P1695,EVODEX.2-P275,EVODEX.2-P355,EVODEX.2-P3831",10106794902766726842312935494366865794402614898009232211519459376843695138833
EVODEX.2-Em136,[#6:3]-[#6:1](=[#8:4])-[#7:8](-[#6:9])-[#1].[#8:2](-[#1])-[#1]>>[#6:3]-[#6:1](=[#8:4])-[#8:2]-[#1].[#7:8](-[#6:9])(-[#1])-[#1],"EVODEX.2-P1928,EVODEX.2-P2646,EVODEX.2-P2766,EVODEX.2-P278,EVODEX.2-P320",114186845560407998358248103341180002290736573565677413408452852578210847290470
EVODEX.2-Em137,[#6:3]-[#6:1](-[#8:39]-[#1])(-[#6:4])-[#1:87]>>[#6:3]-[#6:1](-[#8]-[#16](=[#8])(=[#8])-[#8])(-[#6:4])-[#1:87].[#8]-[#15](=[#8])(-[#8:39]-[#1])-[#8],"EVODEX.2-P1744,EVODEX.2-P1784,EVODEX.2-P282,EVODEX.2-P3737,EVODEX.2-P693",3036545995923461644734779700666003203150061143816445230626838877857890746968
EVODEX.2-Em138,[#6:3]-[#6:1](-[#8]-[#16](=[#8])(=[#8])-[#8])(-[#6:4])-[#1:87].[#8]-[#15](=[#8])(-[#8:2]-[#1])-[#8]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1:87],"EVODEX.2-P1751,EVODEX.2-P1772,EVODEX.2-P1975,EVODEX.2-P285,EVODEX.2-P405",73656665328500181017257545476039431751701785443676313629781686208115676926926
EVODEX.2-Em140,[#6:2]-[#6:1](-[#8]-[#1])(-[#6:3])-[#1:28].[#8:17]=[#6:14](-[#8]-[#1])-[#6:18].[#8:16]=[#6:15]=[#8:23]>>[#6:2]-[#6:1](-[#6:3])(-[#1:28])-[#1].[#6:18]-[#6:14](=[#8:17])-[#6:15](=[#8:23])-[#8:16]-[#1],"EVODEX.2-P1924,EVODEX.2-P2428,EVODEX.2-P291,EVODEX.2-P3824,EVODEX.2-P3826",31368363007041969168226603375131048854172550164340515072427635007472948231387
EVODEX.2-Em141,[#6:3]-[#16:2]-[#6:4].[#6:30]-[#6:29](=[#8:31])-[#8:28]-[#6:1](-[#1:62])(-[#1:63])-[#1:64]>>[#6:1](-[#16&+:2](-[#6:4])-[#6:3])(-[#1:62])(-[#1:63])-[#1:64].[#6:30]-[#6:29](=[#8:31])-[#8:28]-[#1],"EVODEX.2-P294,EVODEX.2-P312,EVODEX.2-P640,EVODEX.2-P864,EVODEX.2-P900",51793853688784654979886500853734141688083740555799182001842342515364178744805
EVODEX.2-Em142,[#6:30]-[#6:29](=[#8:31])-[#8:28]-[#6:1](-[#1:62])(-[#1:63])-[#1:64]>>[#6:1](-[#16&+](-[#6])-[#6])(-[#1:62])(-[#1:63])-[#1:64].[#6:30]-[#6:29](=[#8:31])-[#8:28]-[#1],"EVODEX.2-P2838,EVODEX.2-P2839,EVODEX.2-P295,EVODEX.2-P652,EVODEX.2-P866",39977943019203991003448931426659645955164216671516120126297712590073828585882
EVODEX.2-Em143,[#6:27](-[#16&+:1](-[#6:2])-[#6:3])(-[#1:38])(-[#1:39])-[#1:40].[#6:30]-[#6:29](=[#8:31])-[#8:28]-[#1]>>[#6:3]-[#16:1]-[#6:2].[#6:30]-[#6:29](=[#8:31])-[#8:28]-[#6:27](-[#1:38])(-[#1:39])-[#1:40],"EVODEX.2-P1490,EVODEX.2-P309,EVODEX.2-P310,EVODEX.2-P638,EVODEX.2-P857",8401778865767778862345546035674463847125761194030645831320780875394625048234
