Name	Reactants	SMARTS	Products
742_0	Any;WATER	[*:1]-[O&D2&v2&H0&+0&!R:2]-[P&D4&v5&H0&+0&!R:3](=[O&D1&v2&H0&+0&!R:4])(-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6].[O&D0&v2&H2&+0&!R:7]>>[*:1]-[O&D1&v2&H1&+0&!R:2].[O&D1&v2&H0&+0&!R:4]=[P&D4&v5&H0&+0&!R:3](-[O&D1&v2&H1&+0&!R:7])(-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6]	Any;Any
742_1	Any;WATER	[*:1]-[O&D2&v2&H0&+0&!R:2]-[P&D4&v5&H0&+0&!R:3](=[O&D1&v2&H0&+0&!R:4])(-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6].[O&D0&v2&H2&+0&!R:7]>>[*:1]-[O&D1&v2&H1&+0&!R:2].[O&D1&v2&H0&+0&!R:4]=[P&D4&v5&H0&+0&!R:3](-[O&D1&v2&H1&+0&!R:7])(-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6]	Any;PPI
742_2	Any;WATER	[*:1]-[O&D2&v2&H0&+0&!R:2]-[P&D4&v5&H0&+0&!R:3](=[O&D1&v2&H0&+0&!R:4])(-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6].[O&D0&v2&H2&+0&!R:7]>>[*:1]-[O&D1&v2&H1&+0&!R:2].[O&D1&v2&H0&+0&!R:4]=[P&D4&v5&H0&+0&!R:3](-[O&D1&v2&H1&+0&!R:7])(-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6]	SULFATE;Any
742_3	GLUCOSYL_DONOR_CoF;WATER	[*:1]-[O&D2&v2&H0&+0&!R:2]-[P&D4&v5&H0&+0&!R:3](=[O&D1&v2&H0&+0&!R:4])(-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6].[O&D0&v2&H2&+0&!R:7]>>[*:1]-[O&D1&v2&H1&+0&!R:2].[O&D1&v2&H0&+0&!R:4]=[P&D4&v5&H0&+0&!R:3](-[O&D1&v2&H1&+0&!R:7])(-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6]	Any;GLUCOSYL_ACCEPTOR_CoF
742_4	PRENYL_DONOR_CoF;WATER	[*:1]-[O&D2&v2&H0&+0&!R:2]-[P&D4&v5&H0&+0&!R:3](=[O&D1&v2&H0&+0&!R:4])(-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6].[O&D0&v2&H2&+0&!R:7]>>[*:1]-[O&D1&v2&H1&+0&!R:2].[O&D1&v2&H0&+0&!R:4]=[P&D4&v5&H0&+0&!R:3](-[O&D1&v2&H1&+0&!R:7])(-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6]	Any;PRENYL_ACCEPTOR_CoF
742_5	PYROPHOSPHATE_DONOR_CoF;WATER	[*:1]-[O&D2&v2&H0&+0&!R:2]-[P&D4&v5&H0&+0&!R:3](=[O&D1&v2&H0&+0&!R:4])(-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6].[O&D0&v2&H2&+0&!R:7]>>[*:1]-[O&D1&v2&H1&+0&!R:2].[O&D1&v2&H0&+0&!R:4]=[P&D4&v5&H0&+0&!R:3](-[O&D1&v2&H1&+0&!R:7])(-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6]	PYROPHOSPHATE_ACCEPTOR_CoF;PPI
742_6	SULFATE_DONOR_CoF;WATER	[*:1]-[O&D2&v2&H0&+0&!R:2]-[P&D4&v5&H0&+0&!R:3](=[O&D1&v2&H0&+0&!R:4])(-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6].[O&D0&v2&H2&+0&!R:7]>>[*:1]-[O&D1&v2&H1&+0&!R:2].[O&D1&v2&H0&+0&!R:4]=[P&D4&v5&H0&+0&!R:3](-[O&D1&v2&H1&+0&!R:7])(-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6]	SULFATE;SULFATE_ACCEPTOR_CoF
737_0	Any;WATER	[*:1]-[O&D2&v2&H0&+0&!R:2]-[C&D3&v4&H1&+0&R&z2:3](-[O&D2&v2&H0&+0&R:4])-[C&D3&v4&H1&+0&R&z1:5].[O&D0&v2&H2&+0&!R:6]>>[*:1]-[O&D1&v2&H1&+0&!R:2].[O&D2&v2&H0&+0&R:4]-[C&D3&v4&H1&+0&R&z2:3](-[O&D1&v2&H1&+0&!R:6])-[C&D3&v4&H1&+0&R&z1:5]	Any;Any
992_0	CoA;Any	[C&D2&v4&H2&+0&!R&z1:1]-[S&D1&v2&H1&+0&!R:2].[C&D3&v4&H1&+0&R&z1:3]-[O&D2&v2&H0&+0&!R:4]-[C&D3&v4&H0&+0&!R&z2:5](=[O&D1&v2&H0&+0&!R:6])-[C&D3&v4&H1&+0&R&z0:7]>>[C&D3&v4&H1&+0&R&z0:7]-[C&D3&v4&H0&+0&!R&z2:5](=[O&D1&v2&H0&+0&!R:6])-[S&D2&v2&H0&+0&!R:2]-[C&D2&v4&H2&+0&!R&z1:1].[C&D3&v4&H1&+0&R&z1:3]-[O&D1&v2&H1&+0&!R:4]	Any;Any
119_0	Any;Any	[C&D2&v4&H2&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[S&D2&v2&H0&+0&!R:4]-[C&D2&v4&H2&+0&!R&z1:5].[C&D2&v4&H2&+0&!R&z1:6]-[O&D1&v2&H1&+0&!R:7]>>[C&D2&v4&H2&+0&!R&z1:6]-[O&D2&v2&H0&+0&!R:7]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D2&v4&H2&+0&!R&z0:1].[C&D2&v4&H2&+0&!R&z1:5]-[S&D1&v2&H1&+0&!R:4]	Any;Any
119_1	Any;Any	[C&D2&v4&H2&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[S&D2&v2&H0&+0&!R:4]-[C&D2&v4&H2&+0&!R&z1:5].[C&D2&v4&H2&+0&!R&z1:6]-[O&D1&v2&H1&+0&!R:7]>>[C&D2&v4&H2&+0&!R&z1:6]-[O&D2&v2&H0&+0&!R:7]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D2&v4&H2&+0&!R&z0:1].[C&D2&v4&H2&+0&!R&z1:5]-[S&D1&v2&H1&+0&!R:4]	Any;CoA
253_0	Any	([C&D3&v4&H1&+0&R&z1:1]-[C&D3&v4&H1&+0&R&z1:2](-[O&D1&v2&H1&+0&!R:3])-[C&D3&v4&H1&+0&R&z1:4].[P&D4&v5&H0&+0&!R:5]-[O&D1&v2&H1&+0&!R:6])>>[C&D3&v4&H1&+0&R&z1:1]-[C&D3&v4&H1&+0&R&z1:2](-[O&D2&v2&H0&+0&R:6]-[P&D4&v5&H0&+0&R:5])-[C&D3&v4&H1&+0&R&z1:4].[O&D0&v2&H2&+0&!R:3]	Any;WATER
349_0	Any;Any	[C&D3&v4&H1&+0&!R&z1:1]-[C&D3&v4&H1&+0&!R&z1:2](-[C&D1&v4&H3&+0&!R&z0:3])-[O&D1&v2&H1&+0&!R:4].[P&D4&v5&H0&+0&!R:5]-[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:7](=[O&D1&v2&H0&+0&!R:8])(-[O&D1&v2&H1&+0&!R:9])-[O&D2&v2&H0&+0&!R:10]>>[C&D3&v4&H1&+0&!R&z1:1]-[C&D3&v4&H1&+0&!R&z1:2](-[C&D1&v4&H3&+0&!R&z0:3])-[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:5].[O&D2&v2&H0&+0&!R:10]-[P&D4&v5&H0&+0&!R:7](=[O&D1&v2&H0&+0&!R:8])(-[O&D1&v2&H1&+0&!R:4])-[O&D1&v2&H1&+0&!R:9]	Any;Any
349_1	Any;Any	[C&D3&v4&H1&+0&!R&z1:1]-[C&D3&v4&H1&+0&!R&z1:2](-[C&D1&v4&H3&+0&!R&z0:3])-[O&D1&v2&H1&+0&!R:4].[P&D4&v5&H0&+0&!R:5]-[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:7](=[O&D1&v2&H0&+0&!R:8])(-[O&D1&v2&H1&+0&!R:9])-[O&D2&v2&H0&+0&!R:10]>>[C&D3&v4&H1&+0&!R&z1:1]-[C&D3&v4&H1&+0&!R&z1:2](-[C&D1&v4&H3&+0&!R&z0:3])-[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:5].[O&D2&v2&H0&+0&!R:10]-[P&D4&v5&H0&+0&!R:7](=[O&D1&v2&H0&+0&!R:8])(-[O&D1&v2&H1&+0&!R:4])-[O&D1&v2&H1&+0&!R:9]	Any;PPI
349_2	Any;PHOSPHATE_DONOR_CoF	[C&D3&v4&H1&+0&!R&z1:1]-[C&D3&v4&H1&+0&!R&z1:2](-[C&D1&v4&H3&+0&!R&z0:3])-[O&D1&v2&H1&+0&!R:4].[P&D4&v5&H0&+0&!R:5]-[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:7](=[O&D1&v2&H0&+0&!R:8])(-[O&D1&v2&H1&+0&!R:9])-[O&D2&v2&H0&+0&!R:10]>>[C&D3&v4&H1&+0&!R&z1:1]-[C&D3&v4&H1&+0&!R&z1:2](-[C&D1&v4&H3&+0&!R&z0:3])-[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:5].[O&D2&v2&H0&+0&!R:10]-[P&D4&v5&H0&+0&!R:7](=[O&D1&v2&H0&+0&!R:8])(-[O&D1&v2&H1&+0&!R:4])-[O&D1&v2&H1&+0&!R:9]	Any;PHOSPHATE_ACCEPTOR_CoF
400_0	Any;Any	[C&D1&v4&H3&+0&!R&z1:1]-[O&D1&v2&H1&+0&!R:2].[C&D2&v4&H2&+0&!R&z0:3]-[C&D3&v4&H0&+0&!R&z2:4](=[O&D1&v2&H0&+0&!R:5])-[O&D1&v2&H1&+0&!R:6]>>[C&D2&v4&H2&+0&!R&z0:3]-[C&D3&v4&H0&+0&!R&z2:4](=[O&D1&v2&H0&+0&!R:5])-[O&D2&v2&H0&+0&!R:2]-[C&D1&v4&H3&+0&!R&z1:1].[O&D0&v2&H2&+0&!R:6]	Any;WATER
937_0	Any;Any	[C&D2&v4&H1&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[O&D1&v2&H1&+0&!R:4].[C&D3&v4&H0&+0&!R&z2:5]-[C&D3&v4&H0&+0&R&z0:6]1=[C&D2&v4&H1&+0&R&z1:7]-[N&D3&v3&H0&+0&R:8](-[C&D3&v4&H1&+0&R&z2:9])-[C&D2&v4&H1&+0&R&z1:10]=[C&D2&v4&H1&+0&R&z0:11]-[C&D2&v4&H2&+0&R&z0:12]-1>>[C&D2&v4&H1&+0&!R&z0:1]-[C&D2&v4&H1&+0&!R&z1:2]=[O&D1&v2&H0&+0&!R:3].[C&D3&v4&H0&+0&!R&z2:5]-[c&D3&v4&H0&+0&R&z0:6]1:[c&D2&v4&H1&+0&R&z0:12]:[c&D2&v4&H1&+0&R&z0:11]:[c&D2&v4&H1&+0&R&z1:10]:[n&D3&v4&H0&+&R:8](-[C&D3&v4&H1&+0&R&z2:9]):[c&D2&v4&H1&+0&R&z1:7]:1.[O&D0&v2&H2&+0&!R:4]	Any;Any;WATER
937_1	Any;NADH_CoF	[C&D2&v4&H1&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[O&D1&v2&H1&+0&!R:4].[C&D3&v4&H0&+0&!R&z2:5]-[C&D3&v4&H0&+0&R&z0:6]1=[C&D2&v4&H1&+0&R&z1:7]-[N&D3&v3&H0&+0&R:8](-[C&D3&v4&H1&+0&R&z2:9])-[C&D2&v4&H1&+0&R&z1:10]=[C&D2&v4&H1&+0&R&z0:11]-[C&D2&v4&H2&+0&R&z0:12]-1>>[C&D2&v4&H1&+0&!R&z0:1]-[C&D2&v4&H1&+0&!R&z1:2]=[O&D1&v2&H0&+0&!R:3].[C&D3&v4&H0&+0&!R&z2:5]-[c&D3&v4&H0&+0&R&z0:6]1:[c&D2&v4&H1&+0&R&z0:12]:[c&D2&v4&H1&+0&R&z0:11]:[c&D2&v4&H1&+0&R&z1:10]:[n&D3&v4&H0&+&R:8](-[C&D3&v4&H1&+0&R&z2:9]):[c&D2&v4&H1&+0&R&z1:7]:1.[O&D0&v2&H2&+0&!R:4]	Any;NAD_CoF;WATER
