id,smarts,confidence
4556,[C&D2&v4&H2&+0&!R&z0:1]-[C@@&D3&v4&H1&+0&R&z0:2]1-[C@&D3&v4&H1&+0&R&z0:3]2-[C&D2&v4&H2&+0&R&z0:4]-[C@@&D3&v4&H1&+0&R&z1:5]3-[C@&D3&v4&H1&+0&R&z1:6](-[N&D2&v3&H1&+0&R:7])-[C@&D4&v4&H0&+0&R&z0:8]4(-[c&D3&v4&H0&+0&R&z0:9])-[C&D2&v4&H2&+0&R&z0:10]-[C&D3&v4&H1&+0&R&z1:11](-[C@@&D3&v4&H1&+0&R&z0:12]-2-[C@@&D3&v4&H1&+0&R&z1:13]-4-[O&D1&v2&H1&+0&!R:14])-[N&D3&v3&H0&+0&R:15]-3-[C@&D3&v4&H1&+0&R&z2:16]-1-[O&D1&v2&H1&+0&!R:17].[C&D3&v4&H0&+0&!R&z2:18](=[O&D1&v2&H0&+0&!R:19])-[O&D1&v2&H1&+0&!R:20]>>[C&D2&v4&H2&+0&!R&z0:1]-[C@@&D3&v4&H1&+0&R&z0:2]1-[C@&D3&v4&H1&+0&R&z0:3]2-[C&D2&v4&H2&+0&R&z0:4]-[C@&D3&v4&H1&+0&R&z1:5]3-[C@&D3&v4&H1&+0&R&z1:6](-[N&D2&v3&H1&+0&R:7])-[C@&D4&v4&H0&+0&R&z0:8]4(-[c&D3&v4&H0&+0&R&z0:9])-[C&D2&v4&H2&+0&R&z0:10]-[C@@&D3&v4&H1&+0&R&z1:11](-[C&D3&v4&H1&+0&R&z0:12]-2-[C@@&D3&v4&H1&+0&R&z1:13]-4-[O&D2&v2&H0&+0&!R:14]-[C&D3&v4&H0&+0&!R&z2:18]=[O&D1&v2&H0&+0&!R:19])-[N&D3&v3&H0&+0&R:15]-3-[C@&D3&v4&H1&+0&R&z2:16]-1-[O&D1&v2&H1&+0&!R:17].[O&D0&v2&H2&+0&!R:20],0.7560193882827799
4557,[C&D2&v4&H2&+0&!R&z0:1]-[C@@&D4&v4&H0&+0&R&z0:2]1(-[C@&D3&v4&H1&+0&R&z1:3](-[N&D3&v3&H0&+0&R:4])-[C@&D4&v4&H0&+0&R&z0:5]2(-[C&D2&v4&H2&+0&R&z0:6])-[C&D3&v4&H0&+0&R&z1:7](=[C&D3&v4&H0&+0&R&z0:8](-[C&D3&v4&H0&+0&!R&z2:9])-[C&D2&v4&H2&+0&R&z0:10]-1)-[N&D2&v3&H1&+0&R:11]-[c&D3&v4&H0&+0&R&z1:12]:[c&D3&v4&H0&+0&R&z0:13]-2)-[C&D2&v4&H1&+0&R&z0:14]=[C&D2&v4&H1&+0&R&z0:15].[O&D1&v2&H1&+0&!R:16]>>[C&D2&v4&H2&+0&!R&z0:1]-[C&D3&v4&H1&+0&R&z0:2](-[C&D2&v4&H1&+0&R&z1:3]=[N&D3&v4&H0&+&R:4])-[C@@&D3&v4&H1&+0&R&z0:14](-[C@@&D4&v4&H0&+0&R&z0:8](-[c&D3&v4&H0&+0&R&z1:7]1:[c&D3&v4&H0&+0&R&z0:5](-[C&D2&v4&H2&+0&R&z0:6]):[c&D3&v4&H0&+0&R&z0:13]:[c&D3&v4&H0&+0&R&z1:12]:[n&D2&v3&H1&+0&R:11]:1)(-[C&D2&v4&H2&+0&!R&z1:10]-[O&D2&v2&H0&+0&!R:16])-[C&D3&v4&H0&+0&!R&z2:9])-[C&D2&v4&H2&+0&R&z0:15],0.7771010780559986
4558,[C&D3&v4&H0&+0&R&z1:1]1=[C&D2&v4&H1&+0&R&z0:2]-[C&D2&v4&H1&+0&R&z0:3]=[C&D3&v4&H0&+0&R&z0:4](-[C@&D4&v4&H0&+0&R&z0:5](-[C@@&D3&v4&H1&+0&R&z1:6]-1-[O&D2&v2&H0&+0&R:7])(-[c&D3&v4&H0&+0&R&z0:8])-[C&D2&v4&H2&+0&R&z0:9])-[C@@&D3&v4&H1&+0&R&z1:10](-[C&D2&v4&H2&+0&R&z0:11])-[N&D3&v3&H0&+0&R:12].[O&D1&v2&H1&+0&!R:13]>>([C&D3&v4&H0&+0&R&z1:1]1=[C&D2&v4&H1&+0&R&z0:6]-[C@&D4&v4&H0&+0&R&z0:5](-[C&D2&v4&H2&+0&R&z0:9])(-[c&D3&v4&H0&+0&R&z0:8])-[C&D3&v4&H0&+0&R&z0:4](-[C@&D3&v4&H1&+0&R&z1:10](-[N&D3&v3&H0&+0&R:12])-[C&D2&v4&H2&+0&R&z0:11])=[C&D2&v4&H1&+0&R&z0:3]-[C@&D3&v4&H1&+0&R&z1:2]-1-[O&D2&v2&H0&+0&!R:13].[O&D1&v2&H1&+0&!R:7]),0.9338423137308021
4559,[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z2:2].[c&D3&v4&H0&+0&R&z0:3]-[C&D2&v4&H1&+0&!R&z1:4]=[O&D1&v2&H0&+0&!R:5]>>[O&D0&v2&H2&+0&!R:5].[c&D3&v4&H0&+0&R&z0:3]/[C&D2&v4&H1&+0&!R&z0:4]=[C&D2&v4&H1&+0&!R&z0:1]/[C&D3&v4&H0&+0&!R&z2:2],0.35931791414571235
4560,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:3].[C&D3&v4&H1&+0&R&z2:4](-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&R:6]>>[O&D0&v2&H2&+0&!R:3].([C&D2&v4&H1&+0&!R&z1:4]=[O&D1&v2&H0&+0&!R:5].[O&D2&v2&H0&+0&!R:6]-[C&D3&v4&H0&+0&!R&z2:1]=[O&D1&v2&H0&+0&!R:2]),0.5084044576873371
4561,[C&D2&v4&H2&+0&!R&z1:1]-[S&D2&v2&H0&+0&!R:2].[O&D1&v2&H1&+0&!R:3]>>[O&D2&v2&H0&+0&!R:3]-[C&D2&v4&H2&+0&!R&z1:1].[S&D1&v2&H1&+0&!R:2],0.9414330175003502
4562,[C&D2&v4&H2&+0&!R&z0:1]-[C@@&D3&v4&H1&+0&!R&z1:2](-[N&D1&v3&H2&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:4].[C&D3&v4&H0&+0&!R&z2:5](=[O&D1&v2&H0&+0&!R:6])-[O&D1&v2&H1&+0&!R:7]>>[C&D2&v4&H2&+0&!R&z0:1]-[C@&D3&v4&H1&+0&!R&z1:2](-[N&D2&v3&H1&+0&!R:3]-[C&D3&v4&H0&+0&!R&z2:5]=[O&D1&v2&H0&+0&!R:6])-[C&D3&v4&H0&+0&!R&z2:4].[O&D0&v2&H2&+0&!R:7],0.9210830383086236
4563,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:3].[N&D1&v3&H2&+0&!R:4]-[C@&D3&v4&H1&+0&!R&z1:5](-[C&D1&v4&H3&+0&!R&z0:6])-[c&D3&v4&H0&+0&R&z0:7]>>[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[N&D2&v3&H1&+0&!R:4]-[C@@&D3&v4&H1&+0&!R&z1:5](-[C&D1&v4&H3&+0&!R&z0:6])-[c&D3&v4&H0&+0&R&z0:7].[O&D0&v2&H2&+0&!R:3],0.9384538574000402
4564,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:3].[N&D1&v3&H2&+0&!R:4]-[C@@&D3&v4&H1&+0&!R&z1:5](-[C&D1&v4&H3&+0&!R&z0:6])-[c&D3&v4&H0&+0&R&z0:7]>>[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[N&D2&v3&H1&+0&!R:4]-[C@&D3&v4&H1&+0&!R&z1:5](-[C&D1&v4&H3&+0&!R&z0:6])-[c&D3&v4&H0&+0&R&z0:7].[O&D0&v2&H2&+0&!R:3],0.9311483760935214
4565,[C&D1&v4&H3&+0&!R&z0:1]-[C@&D4&v4&H0&+0&R&z1:2]1(-[N&D2&v3&H1&+0&R:3]/[C&D3&v4&H0&+0&R&z1:4](=[C&D2&v4&H1&+0&R&z0:5]\[C&D3&v4&H0&+0&R&z1:6])-[C@@&D3&v4&H1&+0&R&z0:7](-[C&D2&v4&H2&+0&!R&z0:8])-[C@&D4&v4&H0&+0&R&z0:9]-1(-[C&D1&v4&H3&+0&!R&z0:10])-[C&D2&v4&H2&+0&!R&z0:11])-[C&D3&v4&H0&+0&R&z1:12].[C&D3&v4&H0&+0&!R&z2:13]-[O&D1&v2&H1&+0&!R:14].[S&D2&v2&H0&+0&!R:15]>>[C&D1&v4&H3&+0&!R&z1:1]-[S&D3&v3&H0&+&!R:15].[C&D3&v4&H0&+0&!R&z1:13]-[C&D4&v4&H0&+0&R&z1:2]1(-[N&D2&v3&H1&+0&R:3]/[C&D3&v4&H0&+0&R&z1:4](=[C&D2&v4&H1&+0&R&z0:5]\[C&D3&v4&H0&+0&R&z1:6])-[C@@&D3&v4&H1&+0&R&z0:7](-[C&D2&v4&H2&+0&!R&z0:8])-[C@&D4&v4&H0&+0&R&z0:9]-1(-[C&D1&v4&H3&+0&!R&z0:10])-[C&D2&v4&H2&+0&!R&z0:11])-[C&D3&v4&H0&+0&R&z1:12].[O&D0&v2&H2&+0&!R:14],0.2877592907171933
4566,[C&D3&v4&H0&+0&!R&z2:1]-[O&D1&v2&H1&+0&!R:2].[C&D3&v4&H0&+0&R&z1:3]1(=[O&D1&v2&H0&+0&!R:4])-[C&D2&v4&H2&+0&R&z0:5]-[C&D2&v4&H2&+0&R&z0:6]-[C@@&D3&v4&H1&+0&R&z0:7]2-[C@&D3&v4&H1&+0&R&z0:8](-[C&D2&v4&H2&+0&R&z0:9])-[C@@&D3&v4&H1&+0&R&z0:10](-[C@&D4&v4&H0&+0&R&z0:11](-[C&D3&v4&H0&+0&R&z0:12])(-[C&D2&v4&H2&+0&R&z0:13])-[C&D1&v4&H3&+0&!R&z0:14])-[C&D2&v4&H2&+0&R&z0:15]-[C&D2&v4&H2&+0&R&z0:16]-[C@&D4&v4&H0&+0&R&z0:17]-1-2-[C&D1&v4&H3&+0&!R&z0:18].[O&D0&v2&H2&+0&!R:19].[c&D3&v4&H0&+0&R&z1:20]1:[c&D3&v4&H0&+0&R&z1:21]:[n&D3&v3&H0&+0&R:22]:[c&D3&v4&H0&+0&R&z2:23]-[c&D3&v4&H0&+0&R&z1:24]:[n&D2&v3&H0&+0&R:25]:1>>[C&D3&v4&H0&+0&!R&z1:1]-[C@@&D4&v4&H0&+0&R&z1:3]1(-[O&D1&v2&H1&+0&!R:4])-[C&D2&v4&H2&+0&R&z0:5]-[C&D2&v4&H2&+0&R&z0:6]-[C@@&D3&v4&H1&+0&R&z0:7]2-[C@&D3&v4&H1&+0&R&z0:8](-[C&D2&v4&H2&+0&R&z0:9])-[C@@&D3&v4&H1&+0&R&z0:10](-[C@&D4&v4&H0&+0&R&z0:11](-[C&D3&v4&H0&+0&R&z0:12])(-[C&D2&v4&H2&+0&R&z0:13])-[C&D1&v4&H3&+0&!R&z0:14])-[C&D2&v4&H2&+0&R&z0:15]-[C&D2&v4&H2&+0&R&z0:16]-[C@&D4&v4&H0&+0&R&z0:17]-1-2-[C&D1&v4&H3&+0&!R&z0:18].[O&D1&v2&H0&+0&!R:19]=[O&D1&v2&H0&+0&!R:2].[c&D3&v4&H0&+0&R&z1:20]1:[c&D3&v4&H0&+0&R&z1:21]-[N&D3&v3&H0&+0&R:22]-[c&D3&v4&H0&+0&R&z2:23]:[c&D3&v4&H0&+0&R&z1:24]-[N&D2&v3&H1&+0&R:25]-1,0.25575297725709417
4567,[C&D3&v4&H0&+0&!R&z2:1]-[O&D1&v2&H1&+0&!R:2].[C&D3&v4&H0&+0&R&z1:3]1(=[O&D1&v2&H0&+0&!R:4])-[C&D2&v4&H2&+0&R&z0:5]-[C&D2&v4&H2&+0&R&z0:6]-[C@@&D3&v4&H1&+0&R&z0:7]2-[C@&D3&v4&H1&+0&R&z0:8](-[C&D2&v4&H2&+0&R&z0:9])-[C@@&D3&v4&H1&+0&R&z0:10](-[C@&D4&v4&H0&+0&R&z0:11](-[C&D3&v4&H0&+0&R&z0:12])(-[C&D2&v4&H2&+0&R&z0:13])-[C&D1&v4&H3&+0&!R&z0:14])-[C&D2&v4&H2&+0&R&z0:15]-[C&D2&v4&H2&+0&R&z0:16]-[C@&D4&v4&H0&+0&R&z0:17]-1-2-[C&D1&v4&H3&+0&!R&z0:18].[O&D0&v2&H2&+0&!R:19].[c&D3&v4&H0&+0&R&z0:20]1:[c&D2&v4&H1&+0&R&z1:21]:[n&D3&v4&H0&+&R:22](-[C@&D3&v4&H1&+0&R&z2:23]2-[O&D2&v2&H0&+0&R:24]-[C@&D3&v4&H1&+0&R&z1:25](-[C&D2&v4&H2&+0&!R&z1:26])-[C@@&D3&v4&H1&+0&R&z1:27](-[O&D1&v2&H1&+0&!R:28])-[C@@&D3&v4&H1&+0&R&z1:29]-2-[O&D1&v2&H1&+0&!R:30]):[c&D2&v4&H1&+0&R&z1:31]:[c&D2&v4&H1&+0&R&z0:32]:[c&D2&v4&H1&+0&R&z0:33]:1>>[C&D3&v4&H0&+0&!R&z1:1]-[C@@&D4&v4&H0&+0&R&z1:3]1(-[O&D1&v2&H1&+0&!R:4])-[C&D2&v4&H2&+0&R&z0:5]-[C&D2&v4&H2&+0&R&z0:6]-[C@@&D3&v4&H1&+0&R&z0:7]2-[C@&D3&v4&H1&+0&R&z0:8](-[C&D2&v4&H2&+0&R&z0:9])-[C@@&D3&v4&H1&+0&R&z0:10](-[C@&D4&v4&H0&+0&R&z0:11](-[C&D3&v4&H0&+0&R&z0:12])(-[C&D2&v4&H2&+0&R&z0:13])-[C&D1&v4&H3&+0&!R&z0:14])-[C&D2&v4&H2&+0&R&z0:15]-[C&D2&v4&H2&+0&R&z0:16]-[C@&D4&v4&H0&+0&R&z0:17]-1-2-[C&D1&v4&H3&+0&!R&z0:18].[C&D3&v4&H0&+0&R&z0:20]1=[C&D2&v4&H1&+0&R&z1:21]-[N&D3&v3&H0&+0&R:22](-[C@&D3&v4&H1&+0&R&z2:23]2-[O&D2&v2&H0&+0&R:24]-[C@&D3&v4&H1&+0&R&z1:25](-[C&D2&v4&H2&+0&!R&z1:26])-[C@@&D3&v4&H1&+0&R&z1:27](-[O&D1&v2&H1&+0&!R:28])-[C@@&D3&v4&H1&+0&R&z1:29]-2-[O&D1&v2&H1&+0&!R:30])-[C&D2&v4&H1&+0&R&z1:31]=[C&D2&v4&H1&+0&R&z0:32]-[C&D2&v4&H2&+0&R&z0:33]-1.[O&D1&v2&H0&+0&!R:2]=[O&D1&v2&H0&+0&!R:19],0.16923915188111913
4568,[C&D3&v4&H0&+0&!R&z2:1]-[O&D1&v2&H1&+0&!R:2].[C&D3&v4&H0&+0&R&z1:3]1(=[O&D1&v2&H0&+0&!R:4])-[C@&D3&v4&H1&+0&R&z1:5](-[O&D1&v2&H1&+0&!R:6])-[C&D2&v4&H2&+0&R&z0:7]-[C@@&D3&v4&H1&+0&R&z0:8]2-[C@&D3&v4&H1&+0&R&z0:9](-[C&D2&v4&H2&+0&R&z0:10])-[C@@&D3&v4&H1&+0&R&z0:11](-[C@&D4&v4&H0&+0&R&z0:12](-[C&D3&v4&H0&+0&R&z0:13])(-[C&D2&v4&H2&+0&R&z0:14])-[C&D1&v4&H3&+0&!R&z0:15])-[C&D2&v4&H2&+0&R&z0:16]-[C&D2&v4&H2&+0&R&z0:17]-[C@&D4&v4&H0&+0&R&z0:18]-1-2-[C&D1&v4&H3&+0&!R&z0:19].[O&D0&v2&H2&+0&!R:20].[c&D3&v4&H0&+0&R&z1:21]1:[c&D3&v4&H0&+0&R&z1:22]:[n&D3&v3&H0&+0&R:23]:[c&D3&v4&H0&+0&R&z2:24]-[c&D3&v4&H0&+0&R&z1:25]:[n&D2&v3&H0&+0&R:26]:1>>[C&D3&v4&H0&+0&!R&z1:1]-[C@@&D4&v4&H0&+0&R&z1:3]1(-[O&D1&v2&H1&+0&!R:4])-[C@&D3&v4&H1&+0&R&z1:5](-[O&D1&v2&H1&+0&!R:6])-[C&D2&v4&H2&+0&R&z0:7]-[C@@&D3&v4&H1&+0&R&z0:8]2-[C@&D3&v4&H1&+0&R&z0:9](-[C&D2&v4&H2&+0&R&z0:10])-[C@@&D3&v4&H1&+0&R&z0:11](-[C@&D4&v4&H0&+0&R&z0:12](-[C&D3&v4&H0&+0&R&z0:13])(-[C&D2&v4&H2&+0&R&z0:14])-[C&D1&v4&H3&+0&!R&z0:15])-[C&D2&v4&H2&+0&R&z0:16]-[C&D2&v4&H2&+0&R&z0:17]-[C@&D4&v4&H0&+0&R&z0:18]-1-2-[C&D1&v4&H3&+0&!R&z0:19].[O&D1&v2&H0&+0&!R:2]=[O&D1&v2&H0&+0&!R:20].[c&D3&v4&H0&+0&R&z1:21]1:[c&D3&v4&H0&+0&R&z1:22]-[N&D3&v3&H0&+0&R:23]-[c&D3&v4&H0&+0&R&z2:24]:[c&D3&v4&H0&+0&R&z1:25]-[N&D2&v3&H1&+0&R:26]-1,0.17681802251131584
4569,[C&D2&v4&H0&+0&!R&z2:1]=[O&D1&v2&H0&+0&!R:2].[C&D2&v4&H1&+0&!R&z1:3](-[C&D2&v4&H2&+0&!R&z0:4])=[O&D1&v2&H0&+0&!R:5].[C&D3&v4&H0&+0&!R&z2:6](=[O&D1&v2&H0&+0&!R:7])-[O&D1&v2&H1&+0&!R:8].[N&D0&v3&H3&+0&!R:9]>>[C&D3&v4&H0&+0&!R&z2:6](=[O&D1&v2&H0&+0&!R:7])-[N&D2&v3&H1&+0&!R:9]-[C&D2&v4&H1&+0&!R&z1:3]=[C&D3&v4&H0&+0&!R&z0:4]-[C&D3&v4&H0&+0&!R&z2:1]-[O&D1&v2&H1&+0&!R:2].[O&D0&v2&H2&+0&!R:5].[O&D0&v2&H2&+0&!R:8],0.41040491288721825
4570,[C&D2&v4&H0&+0&!R&z2:1]=[O&D1&v2&H0&+0&!R:2].[C&D2&v4&H1&+0&!R&z1:3](-[C&D2&v4&H2&+0&!R&z0:4]-[C&D2&v4&H2&+0&!R&z0:5])=[O&D1&v2&H0&+0&!R:6].[C&D3&v4&H0&+0&!R&z2:7](=[O&D1&v2&H0&+0&!R:8])-[O&D1&v2&H1&+0&!R:9].[N&D0&v3&H3&+0&!R:10]>>[C&D3&v4&H0&+0&!R&z2:7](=[O&D1&v2&H0&+0&!R:8])-[N&D2&v3&H1&+0&!R:10]/[C&D2&v4&H1&+0&!R&z1:3]=[C&D3&v4&H0&+0&!R&z0:4](/[C&D2&v4&H2&+0&!R&z0:5])-[C&D3&v4&H0&+0&!R&z2:1]-[O&D1&v2&H1&+0&!R:2].[O&D0&v2&H2&+0&!R:6].[O&D0&v2&H2&+0&!R:9],0.4626938330773625
4571,([C&D2&v4&H2&+0&!R&z1:1]-[O&D2&v2&H0&+0&!R:2].[c&D3&v4&H0&+0&R&z0:3]/[C&D2&v4&H1&+0&!R&z0:4]=[C&D3&v4&H0&+0&R&z1:5]1/[C&D3&v4&H0&+0&R&z2:6]-[N&D2&v3&H1&+0&R:7]-[C@@&D3&v4&H1&+0&R&z1:8](-[C&D2&v4&H2&+0&!R&z0:9])-[C&D3&v4&H0&+0&R&z2:10]-[N&D2&v3&H1&+0&R:11]-1).[O&D1&v2&H1&+0&!R:12]>>([C&D2&v4&H2&+0&!R&z0:9]-[C@&D3&v4&H1&+0&R&z1:8]1-[N&D2&v3&H1&+0&R:7]-[C&D3&v4&H0&+0&R&z2:6]/[C&D3&v4&H0&+0&R&z1:5](=[C&D2&v4&H1&+0&!R&z0:4]/[c&D3&v4&H0&+0&R&z0:3])-[N&D2&v3&H1&+0&R:11]-[C&D3&v4&H0&+0&R&z2:10]-1.[O&D1&v2&H1&+0&!R:2]).[O&D2&v2&H0&+0&!R:12]-[C&D2&v4&H2&+0&!R&z1:1],0.9078219038279255
4572,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:3].[N&D1&v3&H2&+0&!R:4]-[C@&D3&v4&H1&+0&R&z1:5]1-[C@@&D3&v4&H1&+0&R&z2:6](-[O&D2&v2&H0&+0&!R:7])-[O&D2&v2&H0&+0&R:8]-[C@&D3&v4&H1&+0&R&z1:9](-[C&D2&v4&H2&+0&!R&z1:10])-[C@@&D3&v4&H1&+0&R&z1:11](-[O&D1&v2&H1&+0&!R:12])-[C@&D3&v4&H1&+0&R&z1:13]-1-[O&D1&v2&H1&+0&!R:14]>>[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[N&D2&v3&H1&+0&!R:4]-[C@@&D3&v4&H1&+0&R&z1:5]1-[C@@&D3&v4&H1&+0&R&z2:6](-[O&D2&v2&H0&+0&!R:7])-[O&D2&v2&H0&+0&R:8]-[C@&D3&v4&H1&+0&R&z1:9](-[C&D2&v4&H2&+0&!R&z1:10])-[C@@&D3&v4&H1&+0&R&z1:11](-[O&D1&v2&H1&+0&!R:12])-[C@&D3&v4&H1&+0&R&z1:13]-1-[O&D1&v2&H1&+0&!R:14].[O&D0&v2&H2&+0&!R:3],0.6099337354352334
4573,[C&D2&v4&H2&+0&!R&z1:1](-[C&D2&v4&H2&+0&!R&z0:2]-[C@&D3&v4&H1&+0&!R&z1:3](-[N&D1&v3&H2&+0&!R:4])-[C&D3&v4&H0&+0&!R&z2:5])-[S&D1&v2&H1&+0&!R:6].[O&D1&v2&H1&+0&!R:7]>>[O&D2&v2&H0&+0&!R:7]-[C&D2&v4&H2&+0&!R&z1:1]-[C&D2&v4&H2&+0&!R&z0:2]-[C@@&D3&v4&H1&+0&!R&z1:3](-[N&D1&v3&H2&+0&!R:4])-[C&D3&v4&H0&+0&!R&z2:5].[S&D0&v2&H2&+0&!R:6],0.9383706046277811
4574,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:3].[N&D1&v3&H2&+0&!R:4]-[C@@&D3&v4&H1&+0&!R&z1:5](-[C&D2&v4&H2&+0&!R&z1:6])-[C&D3&v4&H0&+0&!R&z2:7]>>[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[N&D2&v3&H1&+0&!R:4]-[C@@&D3&v4&H1&+0&!R&z1:5](-[C&D2&v4&H2&+0&!R&z1:6])-[C&D3&v4&H0&+0&!R&z2:7].[O&D0&v2&H2&+0&!R:3],0.877241238419911
4575,[C&D2&v4&H2&+0&!R&z1:1](-[C@&D3&v4&H1&+0&!R&z1:2](-[N&D1&v3&H2&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:4])-[S&D1&v2&H1&+0&!R:5].[O&D1&v2&H1&+0&!R:6]>>[O&D2&v2&H0&+0&!R:6]-[C&D2&v4&H2&+0&!R&z1:1]-[C@@&D3&v4&H1&+0&!R&z1:2](-[N&D1&v3&H2&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:4].[S&D0&v2&H2&+0&!R:5],0.9380648188475542
4576,[C&D2&v4&H2&+0&!R&z1:1](-[C@&D3&v4&H1&+0&!R&z1:2](-[N&D1&v3&H2&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:4])-[S&D2&v2&H0&+0&!R:5].[O&D1&v2&H1&+0&!R:6]>>[O&D2&v2&H0&+0&!R:6]-[C&D2&v4&H2&+0&!R&z1:1]-[C@@&D3&v4&H1&+0&!R&z1:2](-[N&D1&v3&H2&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:4].[S&D1&v2&H1&+0&!R:5],0.6937422722988955
4577,[C&D2&v4&H2&+0&!R&z1:1](-[C@&D3&v4&H1&+0&!R&z1:2](-[N&D1&v3&H2&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:4])-[n&D3&v4&H0&+&R:5].[O&D1&v2&H1&+0&!R:6]>>[O&D2&v2&H0&+0&!R:6]-[C&D2&v4&H2&+0&!R&z1:1]-[C@@&D3&v4&H1&+0&!R&z1:2](-[N&D1&v3&H2&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:4].[n&D2&v3&H0&+0&R:5],0.9295383608979415
4578,[C&D2&v4&H2&+0&!R&z0:1](-[C@&D3&v4&H1&+0&!R&z1:2](-[N&D1&v3&H2&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:4])-[c&D3&v4&H0&+0&R&z0:5].[O&D1&v2&H1&+0&!R:6]>>[O&D2&v2&H0&+0&!R:6]-[C&D2&v4&H2&+0&!R&z1:1]-[C@@&D3&v4&H1&+0&!R&z1:2](-[N&D1&v3&H2&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:4].[c&D2&v4&H1&+0&R&z0:5],0.9200606494637612
4579,[C&D2&v4&H2&+0&!R&z1:1](-[C@&D3&v4&H1&+0&!R&z1:2](-[N&D1&v3&H2&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:4])-[n&D3&v3&H0&+0&R:5].[O&D1&v2&H1&+0&!R:6]>>[O&D2&v2&H0&+0&!R:6]-[C&D2&v4&H2&+0&!R&z1:1]-[C@@&D3&v4&H1&+0&!R&z1:2](-[N&D1&v3&H2&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:4].[n&D2&v3&H1&+0&R:5],0.8221678021863207
4580,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:3].([C&D2&v4&H2&+0&!R&z0:4]-[C@&D3&v4&H1&+0&!R&z1:5](-[N&D1&v3&H2&+0&!R:6])-[C&D3&v4&H0&+0&!R&z2:7].[N&D1&v3&H2&+0&!R:8]-[C@&D3&v4&H1&+0&!R&z1:9](-[C&D2&v4&H2&+0&!R&z0:10])-[C&D3&v4&H0&+0&!R&z2:11])>>([C&D2&v4&H2&+0&!R&z0:4]-[C@@&D3&v4&H1&+0&!R&z1:5](-[N&D1&v3&H2&+0&!R:6])-[C&D3&v4&H0&+0&!R&z2:7].[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[N&D2&v3&H1&+0&!R:8]-[C@@&D3&v4&H1&+0&!R&z1:9](-[C&D2&v4&H2&+0&!R&z0:10])-[C&D3&v4&H0&+0&!R&z2:11]).[O&D0&v2&H2&+0&!R:3],0.8310892686370206
4581,[C&D2&v4&H2&+0&!R&z1:1](-[C&D2&v4&H2&+0&!R&z0:2]-[C@&D3&v4&H1&+0&!R&z1:3](-[N&D1&v3&H2&+0&!R:4])-[C&D3&v4&H0&+0&!R&z2:5])-[S&D2&v2&H0&+0&!R:6]-[C&D2&v4&H2&+0&!R&z1:7]-[C@@&D3&v4&H1&+0&!R&z1:8](-[N&D1&v3&H2&+0&!R:9])-[C&D3&v4&H0&+0&!R&z2:10].[O&D1&v2&H1&+0&!R:11]>>[N&D1&v3&H2&+0&!R:9]-[C@@&D3&v4&H1&+0&!R&z1:8](-[C&D2&v4&H2&+0&!R&z1:7]-[S&D1&v2&H1&+0&!R:6])-[C&D3&v4&H0&+0&!R&z2:10].[O&D2&v2&H0&+0&!R:11]-[C&D2&v4&H2&+0&!R&z1:1]-[C&D2&v4&H2&+0&!R&z0:2]-[C@@&D3&v4&H1&+0&!R&z1:3](-[N&D1&v3&H2&+0&!R:4])-[C&D3&v4&H0&+0&!R&z2:5],0.8581027998102113
