Name	Reactants	SMARTS	Products
123_0	Any;WATER	[N&D2&v3&H1&+0&!R:1]-[C&D2&v4&H2&+0&!R&z1:2]-[C&D2&v4&H2&+0&!R&z1:3]-[O&D2&v2&H0&+0&!R:4]-[P&D4&v5&H0&+0&!R:5](=[O&D1&v2&H0&+0&!R:6])(-[O&D1&v2&H1&+0&!R:7])-[O&D2&v2&H0&+0&!R:8].[O&D0&v2&H2&+0&!R:9]>>[N&D2&v3&H1&+0&!R:1]-[C&D2&v4&H2&+0&!R&z1:2]-[C&D2&v4&H2&+0&!R&z1:3]-[O&D1&v2&H1&+0&!R:9].[O&D2&v2&H0&+0&!R:8]-[P&D4&v5&H0&+0&!R:5](=[O&D1&v2&H0&+0&!R:6])(-[O&D1&v2&H1&+0&!R:4])-[O&D1&v2&H1&+0&!R:7]	Any;Any
1240_0	Any;WATER	[C&D2&v4&H1&+0&!R&z0:1]-[C&D3&v4&H1&+0&R&z0:2](-[C&D3&v4&H1&+0&R&z2:3](-[O&D2&v2&H0&+0&!R:4]-[C&D3&v4&H1&+0&R&z2:5](-[O&D2&v2&H0&+0&R:6])-[C&D3&v4&H1&+0&R&z1:7])-[O&D2&v2&H0&+0&R:8]-[C&D2&v4&H1&+0&R&z1:9])-[C&D3&v4&H1&+0&R&z0:10].[O&D0&v2&H2&+0&!R:11]>>[C&D2&v4&H1&+0&!R&z0:1]-[C&D3&v4&H1&+0&R&z0:2](-[C&D3&v4&H1&+0&R&z2:3](-[O&D1&v2&H1&+0&!R:11])-[O&D2&v2&H0&+0&R:8]-[C&D2&v4&H1&+0&R&z1:9])-[C&D3&v4&H1&+0&R&z0:10].[O&D2&v2&H0&+0&R:6]-[C&D3&v4&H1&+0&R&z2:5](-[O&D1&v2&H1&+0&!R:4])-[C&D3&v4&H1&+0&R&z1:7]	Any;Any
1251_0	CoA;Any	[C&D2&v4&H2&+0&!R&z1:1]-[C&D2&v4&H2&+0&!R&z1:2]-[S&D1&v2&H1&+0&!R:3].[C&D3&v4&H0&+0&R&z0:4]-[C&D3&v4&H1&+0&R&z1:5](-[O&D2&v2&H0&+0&!R:6]-[C&D3&v4&H0&+0&!R&z2:7](=[O&D1&v2&H0&+0&!R:8])-[C&D3&v4&H1&+0&R&z0:9]1-[C&D3&v4&H1&+0&R&z0:10]-[C&D4&v4&H0&+0&R&z0:11]-1)-[C&D2&v4&H2&+0&R&z0:12]>>[C&D3&v4&H0&+0&R&z0:4]-[C&D3&v4&H1&+0&R&z1:5](-[O&D1&v2&H1&+0&!R:6])-[C&D2&v4&H2&+0&R&z0:12].[C&D3&v4&H1&+0&R&z0:10]1-[C&D3&v4&H1&+0&R&z0:9](-[C&D3&v4&H0&+0&!R&z2:7](=[O&D1&v2&H0&+0&!R:8])-[S&D2&v2&H0&+0&!R:3]-[C&D2&v4&H2&+0&!R&z1:2]-[C&D2&v4&H2&+0&!R&z1:1])-[C&D4&v4&H0&+0&R&z0:11]-1	Any;Any
150_0	Any;Any	[C&D2&v4&H2&+0&!R&z0:1]-[C&D2&v4&H2&+0&!R&z0:2]-[C&D3&v4&H0&+0&!R&z2:3](=[O&D1&v2&H0&+0&!R:4])-[S&D2&v2&H0&+0&!R:5]-[C&D2&v4&H2&+0&!R&z1:6]-[C&D2&v4&H2&+0&!R&z1:7].[C&D3&v4&H1&+0&!R&z1:8]-[C&D2&v4&H2&+0&!R&z1:9]-[O&D1&v2&H1&+0&!R:10]>>[C&D2&v4&H2&+0&!R&z1:7]-[C&D2&v4&H2&+0&!R&z1:6]-[S&D1&v2&H1&+0&!R:5].[C&D3&v4&H1&+0&!R&z1:8]-[C&D2&v4&H2&+0&!R&z1:9]-[O&D2&v2&H0&+0&!R:10]-[C&D3&v4&H0&+0&!R&z2:3](=[O&D1&v2&H0&+0&!R:4])-[C&D2&v4&H2&+0&!R&z0:2]-[C&D2&v4&H2&+0&!R&z0:1]	Any;Any
150_1	Any;Any	[C&D2&v4&H2&+0&!R&z0:1]-[C&D2&v4&H2&+0&!R&z0:2]-[C&D3&v4&H0&+0&!R&z2:3](=[O&D1&v2&H0&+0&!R:4])-[S&D2&v2&H0&+0&!R:5]-[C&D2&v4&H2&+0&!R&z1:6]-[C&D2&v4&H2&+0&!R&z1:7].[C&D3&v4&H1&+0&!R&z1:8]-[C&D2&v4&H2&+0&!R&z1:9]-[O&D1&v2&H1&+0&!R:10]>>[C&D2&v4&H2&+0&!R&z1:7]-[C&D2&v4&H2&+0&!R&z1:6]-[S&D1&v2&H1&+0&!R:5].[C&D3&v4&H1&+0&!R&z1:8]-[C&D2&v4&H2&+0&!R&z1:9]-[O&D2&v2&H0&+0&!R:10]-[C&D3&v4&H0&+0&!R&z2:3](=[O&D1&v2&H0&+0&!R:4])-[C&D2&v4&H2&+0&!R&z0:2]-[C&D2&v4&H2&+0&!R&z0:1]	CoA;Any
330_0	Any	[C&D3&v4&H1&+0&R&z2:1]1-[O&D2&v2&H0&+0&R:2]-[C&D3&v4&H1&+0&R&z1:3](-[C&D2&v4&H2&+0&!R&z1:4])-[C&D3&v4&H1&+0&R&z1:5](-[O&D1&v2&H1&+0&!R:6])-[C&D3&v4&H1&+0&R&z1:7]-1-[O&D2&v2&H0&+0&!R:8]-[P&D4&v5&H0&+0&!R:9](=[O&D1&v2&H0&+0&!R:10])(-[O&D1&v2&H1&+0&!R:11])-[O&D1&v2&H1&+0&!R:12]>>[C&D3&v4&H1&+0&R&z2:1]1-[O&D2&v2&H0&+0&R:2]-[C&D3&v4&H1&+0&R&z1:3](-[C&D2&v4&H2&+0&!R&z1:4])-[C&D3&v4&H1&+0&R&z1:5]2-[O&D2&v2&H0&+0&R:11]-[P&D4&v5&H0&+0&R:9](=[O&D1&v2&H0&+0&!R:10])(-[O&D1&v2&H1&+0&!R:12])-[O&D2&v2&H0&+0&R:8]-[C&D3&v4&H1&+0&R&z1:7]-1-2.[O&D0&v2&H2&+0&!R:6]	Any;WATER
2777_0	Any;Any	[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H1&+0&!R&z1:2](-[O&D1&v2&H1&+0&!R:3])-[C&D3&v4&H1&+0&!R&z1:4](-[N&D1&v3&H2&+0&!R:5])-[C&D3&v4&H0&+0&!R&z2:6].[P&D4&v5&H0&+0&!R:7]-[O&D2&v2&H0&+0&!R:8]-[P&D4&v5&H0&+0&!R:9](=[O&D1&v2&H0&+0&!R:10])(-[O&D1&v2&H1&+0&!R:11])-[O&D2&v2&H0&+0&!R:12]-[P&D4&v5&H0&+0&!R:13](=[O&D1&v2&H0&+0&!R:14])(-[O&D1&v2&H1&+0&!R:15])-[O&D1&v2&H1&+0&!R:16]>>[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H1&+0&!R&z1:2](-[O&D2&v2&H0&+0&!R:12]-[P&D4&v5&H0&+0&!R:13](=[O&D1&v2&H0&+0&!R:14])(-[O&D1&v2&H1&+0&!R:15])-[O&D1&v2&H1&+0&!R:16])-[C&D3&v4&H1&+0&!R&z1:4](-[N&D1&v3&H2&+0&!R:5])-[C&D3&v4&H0&+0&!R&z2:6].[P&D4&v5&H0&+0&!R:7]-[O&D2&v2&H0&+0&!R:8]-[P&D4&v5&H0&+0&!R:9](=[O&D1&v2&H0&+0&!R:10])(-[O&D1&v2&H1&+0&!R:3])-[O&D1&v2&H1&+0&!R:11]	Any;Any
2777_1	Any;PHOSPHATE_DONOR_CoF	[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H1&+0&!R&z1:2](-[O&D1&v2&H1&+0&!R:3])-[C&D3&v4&H1&+0&!R&z1:4](-[N&D1&v3&H2&+0&!R:5])-[C&D3&v4&H0&+0&!R&z2:6].[P&D4&v5&H0&+0&!R:7]-[O&D2&v2&H0&+0&!R:8]-[P&D4&v5&H0&+0&!R:9](=[O&D1&v2&H0&+0&!R:10])(-[O&D1&v2&H1&+0&!R:11])-[O&D2&v2&H0&+0&!R:12]-[P&D4&v5&H0&+0&!R:13](=[O&D1&v2&H0&+0&!R:14])(-[O&D1&v2&H1&+0&!R:15])-[O&D1&v2&H1&+0&!R:16]>>[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H1&+0&!R&z1:2](-[O&D2&v2&H0&+0&!R:12]-[P&D4&v5&H0&+0&!R:13](=[O&D1&v2&H0&+0&!R:14])(-[O&D1&v2&H1&+0&!R:15])-[O&D1&v2&H1&+0&!R:16])-[C&D3&v4&H1&+0&!R&z1:4](-[N&D1&v3&H2&+0&!R:5])-[C&D3&v4&H0&+0&!R&z2:6].[P&D4&v5&H0&+0&!R:7]-[O&D2&v2&H0&+0&!R:8]-[P&D4&v5&H0&+0&!R:9](=[O&D1&v2&H0&+0&!R:10])(-[O&D1&v2&H1&+0&!R:3])-[O&D1&v2&H1&+0&!R:11]	Any;PHOSPHATE_ACCEPTOR_CoF
3718_0	Any;Any	[C&D1&v4&H3&+0&!R&z1:1]-[O&D1&v2&H1&+0&!R:2].[O&D1&v2&H0&+0&!R:3]=[C&D3&v4&H0&+0&!R&z2:4](-[O&D1&v2&H1&+0&!R:5])-[C&D2&v4&H2&+0&!R&z0:6]>>[C&D1&v4&H3&+0&!R&z1:1]-[O&D2&v2&H0&+0&!R:5]-[C&D3&v4&H0&+0&!R&z2:4](=[O&D1&v2&H0&+0&!R:3])-[C&D2&v4&H2&+0&!R&z0:6].[O&D0&v2&H2&+0&!R:2]	Any;WATER
3370_0	Any;Any	[C&D2&v4&H1&+0&!R&z0:1]=[C&D2&v4&H1&+0&!R&z0:2]-[C&D3&v4&H0&+0&!R&z2:3](=[O&D1&v2&H0&+0&!R:4])-[O&D1&v2&H1&+0&!R:5].[N&D1&v3&H2&+0&!R:6]-[C&D3&v4&H0&+0&!R&z2:7](=[O&D1&v2&H0&+0&!R:8])-[C&D3&v4&H0&+0&R&z0:9]1=[C&D2&v4&H1&+0&R&z1:10]-[N&D3&v3&H0&+0&R:11](-[C&D3&v4&H1&+0&R&z2:12](-[O&D2&v2&H0&+0&R:13])-[C&D3&v4&H1&+0&R&z1:14])-[C&D2&v4&H1&+0&R&z1:15]=[C&D2&v4&H1&+0&R&z0:16]-[C&D2&v4&H2&+0&R&z0:17]-1>>[C&D2&v4&H1&+0&!R&z0:1]=[C&D2&v4&H1&+0&!R&z0:2]-[C&D2&v4&H1&+0&!R&z1:3]=[O&D1&v2&H0&+0&!R:4].[N&D1&v3&H2&+0&!R:6]-[C&D3&v4&H0&+0&!R&z2:7](=[O&D1&v2&H0&+0&!R:8])-[c&D3&v4&H0&+0&R&z0:9]1:[c&D2&v4&H1&+0&R&z0:17]:[c&D2&v4&H1&+0&R&z0:16]:[c&D2&v4&H1&+0&R&z1:15]:[n&D3&v4&H0&+&R:11](-[C&D3&v4&H1&+0&R&z2:12](-[O&D2&v2&H0&+0&R:13])-[C&D3&v4&H1&+0&R&z1:14]):[c&D2&v4&H1&+0&R&z1:10]:1.[O&D0&v2&H2&+0&!R:5]	Any;Any;WATER
