Name	Reactants	SMARTS	Products
117_0	Any;WATER	[N&D2&v3&H1&+0&!R:1]~[*:2]~[C&D2&v4&H2&+0&!R&z1:3]-[O&D2&v2&H0&+0&!R:4]~[*:5]~[O&D1&v2&H1&+0&!R:6].[O&D0&v2&H2&+0&!R:7]>>[*:5](~[O&D1&v2&H1&+0&!R:4])~[O&D1&v2&H1&+0&!R:6].[N&D2&v3&H1&+0&!R:1]~[*:2]~[C&D2&v4&H2&+0&!R&z1:3]-[O&D1&v2&H1&+0&!R:7]	Any;Any
1251_0	Any;WATER	[C&D2&v4&H1&+0&!R&z0:1]~[*:2](~[C&D3&v4&H1&+0&R&z2:3](-[O&D2&v2&H0&+0&!R:4]~[*:5]~[*:6](~[*:7]~[O&D1&v2&H1&+0&!R:8])~[O&D1&v2&H1&+0&!R:9])-[O&D2&v2&H0&+0&R:10]-[C&D2&v4&H1&+0&R&z1:11])~[*:12]~[*:13]~[*:14]~[*:15]1:[*:16]:[*:17]:[*:18](~[O&D1&v2&H1&+0&!R:19]):[*:20](~[O&D1&v2&H1&+0&!R:21]):[*:22]:1.[O&D0&v2&H2&+0&!R:23]>>[*:5](~[O&D1&v2&H1&+0&!R:4])~[*:6](~[O&D1&v2&H1&+0&!R:9])~[*:7]~[O&D1&v2&H1&+0&!R:8].[C&D2&v4&H1&+0&!R&z0:1]~[*:2](~[C&D3&v4&H1&+0&R&z2:3](-[O&D1&v2&H1&+0&!R:23])-[O&D2&v2&H0&+0&R:10]-[C&D2&v4&H1&+0&R&z1:11])~[*:12]~[*:13]~[*:14]~[*:15]1:[*:16]:[*:17]:[*:18](~[O&D1&v2&H1&+0&!R:19]):[*:20](~[O&D1&v2&H1&+0&!R:21]):[*:22]:1	Any;Any
1944_0	CoA;Any	[*:1](~[*:2]~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[*:6]~[*:7]~[O&D1&v2&H1&+0&!R:8])~[*:9]~[*:10]~[*:11]~[*:12]~[*:13]~[*:14]~[*:15]~[*:16]~[*:17]~[S&D1&v2&H1&+0&!R:18].[C&D2&v4&H1&+0&!R&z0:19]~[*:20]~[*:21]~[*:22]~[*:23]~[*:24]~[O&D2&v2&H0&+0&!R:25]-[C&D3&v4&H0&+0&!R&z2:26]=[O&D1&v2&H0&+0&!R:27]>>[C&D2&v4&H1&+0&!R&z0:19]~[*:20]~[*:21]~[*:22]~[*:23]~[*:24]~[O&D1&v2&H1&+0&!R:25].[C&D3&v4&H0&+0&!R&z2:26](=[O&D1&v2&H0&+0&!R:27])-[S&D2&v2&H0&+0&!R:18]~[*:17]~[*:16]~[*:15]~[*:14]~[*:13]~[*:12]~[*:11]~[*:10]~[*:9]~[*:1]~[*:2]~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[*:6]~[*:7]~[O&D1&v2&H1&+0&!R:8]	Any;Any
3809_0	Any;ACETYL-COA	[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[O&D1&v2&H1&+0&!R:4].[C&D3&v4&H0&+0&!R&z2:5](=[O&D1&v2&H0&+0&!R:6])-[S&D2&v2&H0&+0&!R:7]~[*:8]~[*:9]~[*:10]~[*:11]~[*:12]~[*:13]~[*:14]~[*:15]~[*:16]~[*:17]~[*:18]~[*:19]~[*:20](~[O&D1&v2&H1&+0&!R:21])~[*:22]~[*:23]~[O&D1&v2&H1&+0&!R:24]>>[*:17](~[*:18]~[*:19]~[*:20](~[O&D1&v2&H1&+0&!R:21])~[*:22]~[*:23]~[O&D1&v2&H1&+0&!R:24])~[*:16]~[*:15]~[*:14]~[*:13]~[*:12]~[*:11]~[*:10]~[*:9]~[*:8]~[S&D1&v2&H1&+0&!R:7].[C&D3&v4&H0&+0&!R&z2:5](=[O&D1&v2&H0&+0&!R:6])-[O&D2&v2&H0&+0&!R:4]~[*:3]~[*:1]~[O&D1&v2&H1&+0&!R:2]	CoA;Any
3809_1	Any;Any	[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[O&D1&v2&H1&+0&!R:4].[C&D3&v4&H0&+0&!R&z2:5](=[O&D1&v2&H0&+0&!R:6])-[S&D2&v2&H0&+0&!R:7]~[*:8]~[*:9]~[*:10]~[*:11]~[*:12]~[*:13]~[*:14]~[*:15]~[*:16]~[*:17]~[*:18]~[*:19]~[*:20](~[O&D1&v2&H1&+0&!R:21])~[*:22]~[*:23]~[O&D1&v2&H1&+0&!R:24]>>[*:17](~[*:18]~[*:19]~[*:20](~[O&D1&v2&H1&+0&!R:21])~[*:22]~[*:23]~[O&D1&v2&H1&+0&!R:24])~[*:16]~[*:15]~[*:14]~[*:13]~[*:12]~[*:11]~[*:10]~[*:9]~[*:8]~[S&D1&v2&H1&+0&!R:7].[C&D3&v4&H0&+0&!R&z2:5](=[O&D1&v2&H0&+0&!R:6])-[O&D2&v2&H0&+0&!R:4]~[*:3]~[*:1]~[O&D1&v2&H1&+0&!R:2]	CoA;Any
339_0	Any	[*:1](~[O&D2&v2&H0&+0&!R:2]~[*:3](~[O&D1&v2&H1&+0&!R:4])~[O&D1&v2&H1&+0&!R:5])~[C&D3&v4&H1&+0&R&z1:6]-[O&D1&v2&H1&+0&!R:7]>>[*:1]1~[O&D2&v2&H0&+0&R:2]~[*:3](~[O&D1&v2&H1&+0&!R:5])~[O&D2&v2&H0&+0&R:4]-[C&D3&v4&H1&+0&R&z1:6]~1.[O&D0&v2&H2&+0&!R:7]	Any;WATER
2910_0	Any;Any	[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[P&D4&v5&H0&+0&!R:4](=[O&D1&v2&H0&+0&!R:5])(-[O&D1&v2&H1&+0&!R:6])-[O&D2&v2&H0&+0&!R:7]~[*:8](~[O&D1&v2&H0&+0&!R:9])(~[O&D1&v2&H1&+0&!R:10])~[O&D1&v2&H1&+0&!R:11].[C&D1&v4&H3&+0&!R&z0:12]-[C&D3&v4&H1&+0&!R&z1:13](-[O&D1&v2&H1&+0&!R:14])-[C&D3&v4&H1&+0&!R&z1:15]-[N&D1&v3&H2&+0&!R:16]>>[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[P&D4&v5&H0&+0&!R:4](=[O&D1&v2&H0&+0&!R:5])(-[O&D1&v2&H1&+0&!R:14])-[O&D1&v2&H1&+0&!R:6].[C&D1&v4&H3&+0&!R&z0:12]-[C&D3&v4&H1&+0&!R&z1:13](-[O&D2&v2&H0&+0&!R:7]~[*:8](~[O&D1&v2&H0&+0&!R:9])(~[O&D1&v2&H1&+0&!R:10])~[O&D1&v2&H1&+0&!R:11])-[C&D3&v4&H1&+0&!R&z1:15]-[N&D1&v3&H2&+0&!R:16]	Any;Any
2910_1	PHOSPHATE_DONOR_CoF;Any	[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[P&D4&v5&H0&+0&!R:4](=[O&D1&v2&H0&+0&!R:5])(-[O&D1&v2&H1&+0&!R:6])-[O&D2&v2&H0&+0&!R:7]~[*:8](~[O&D1&v2&H0&+0&!R:9])(~[O&D1&v2&H1&+0&!R:10])~[O&D1&v2&H1&+0&!R:11].[C&D1&v4&H3&+0&!R&z0:12]-[C&D3&v4&H1&+0&!R&z1:13](-[O&D1&v2&H1&+0&!R:14])-[C&D3&v4&H1&+0&!R&z1:15]-[N&D1&v3&H2&+0&!R:16]>>[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[P&D4&v5&H0&+0&!R:4](=[O&D1&v2&H0&+0&!R:5])(-[O&D1&v2&H1&+0&!R:14])-[O&D1&v2&H1&+0&!R:6].[C&D1&v4&H3&+0&!R&z0:12]-[C&D3&v4&H1&+0&!R&z1:13](-[O&D2&v2&H0&+0&!R:7]~[*:8](~[O&D1&v2&H0&+0&!R:9])(~[O&D1&v2&H1&+0&!R:10])~[O&D1&v2&H1&+0&!R:11])-[C&D3&v4&H1&+0&!R&z1:15]-[N&D1&v3&H2&+0&!R:16]	PHOSPHATE_ACCEPTOR_CoF;Any
3934_0	Any;Any	[C&D1&v4&H3&+0&!R&z1:1]-[O&D1&v2&H1&+0&!R:2].[O&D1&v2&H0&+0&!R:3]=[C&D3&v4&H0&+0&!R&z2:4](-[O&D1&v2&H1&+0&!R:5])~[*:6]~[*:7]:[*:8]:[n&D2&v3&H1&+0&R:9]>>[C&D1&v4&H3&+0&!R&z1:1]-[O&D2&v2&H0&+0&!R:5]-[C&D3&v4&H0&+0&!R&z2:4](=[O&D1&v2&H0&+0&!R:3])~[*:6]~[*:7]:[*:8]:[n&D2&v3&H1&+0&R:9].[O&D0&v2&H2&+0&!R:2]	Any;WATER
1212_0	Any;Any	[C&D2&v4&H1&+0&!R&z0:1]~[*:2]~[C&D3&v4&H0&+0&!R&z2:3](=[O&D1&v2&H0&+0&!R:4])-[O&D1&v2&H1&+0&!R:5].[C&D3&v4&H0&+0&R&z0:6]1=[C&D2&v4&H1&+0&R&z1:7]-[N&D3&v3&H0&+0&R:8](~[*:9](~[*:10]~[*:11]~[*:12]~[*:13]~[*:14](~[O&D1&v2&H1&+0&!R:15])~[*:16]~[*:17]~[O&D1&v2&H1&+0&!R:18])~[*:19]~[O&D1&v2&H1&+0&!R:20])-[C&D2&v4&H1&+0&R&z1:21]=[C&D2&v4&H1&+0&R&z0:22]-[C&D2&v4&H2&+0&R&z0:23]-1>>[C&D2&v4&H1&+0&!R&z0:1]~[*:2]~[C&D2&v4&H1&+0&!R&z1:3]=[O&D1&v2&H0&+0&!R:4].[O&D0&v2&H2&+0&!R:5].[c&D3&v4&H0&+0&R&z0:6]1:[c&D2&v4&H1&+0&R&z0:23]:[c&D2&v4&H1&+0&R&z0:22]:[c&D2&v4&H1&+0&R&z1:21]:[n&D3&v4&H0&+&R:8](~[*:9](~[*:10]~[*:11]~[*:12]~[*:13]~[*:14](~[O&D1&v2&H1&+0&!R:15])~[*:16]~[*:17]~[O&D1&v2&H1&+0&!R:18])~[*:19]~[O&D1&v2&H1&+0&!R:20]):[c&D2&v4&H1&+0&R&z1:7]:1	Any;WATER;Any
