Name	Reactants	SMARTS	Products
703_0	Any;WATER	[C&D3&v4&H1&+0&!R&z1:1]-[C&D2&v4&H2&+0&!R&z1:2]-[O&D2&v2&H0&+0&!R:3]-[P&D4&v5&H0&+0&!R:4](=[O&D1&v2&H0&+0&!R:5])(-[O&D1&v2&H1&+0&!R:6])-[O&D2&v2&H0&+0&!R:7]-[C&D2&v4&H2&+0&!R&z1:8].[O&D0&v2&H2&+0&!R:9]>>[C&D2&v4&H2&+0&!R&z1:8]-[O&D1&v2&H1&+0&!R:9].[C&D3&v4&H1&+0&!R&z1:1]-[C&D2&v4&H2&+0&!R&z1:2]-[O&D2&v2&H0&+0&!R:3]-[P&D4&v5&H0&+0&!R:4](=[O&D1&v2&H0&+0&!R:5])(-[O&D1&v2&H1&+0&!R:7])-[O&D1&v2&H1&+0&!R:6]	Any;Any
1870_0	Any;WATER	[C&D3&v4&H1&+0&R&z2:1](-[O&D2&v2&H0&+0&!R:2]-[C&D3&v4&H1&+0&R&z2:3]1-[O&D2&v2&H0&+0&R:4]-[C&D3&v4&H1&+0&R&z1:5]-[C&D3&v4&H1&+0&R&z1:6]-[C&D3&v4&H1&+0&R&z1:7](-[O&D1&v2&H1&+0&!R:8])-[C&D3&v4&H1&+0&R&z1:9]-1-[O&D1&v2&H1&+0&!R:10])-[O&D2&v2&H0&+0&R:11].[O&D0&v2&H2&+0&!R:12]>>[C&D3&v4&H1&+0&R&z1:5]1-[O&D2&v2&H0&+0&R:4]-[C&D3&v4&H1&+0&R&z2:3](-[O&D1&v2&H1&+0&!R:2])-[C&D3&v4&H1&+0&R&z1:9](-[O&D1&v2&H1&+0&!R:10])-[C&D3&v4&H1&+0&R&z1:7](-[O&D1&v2&H1&+0&!R:8])-[C&D3&v4&H1&+0&R&z1:6]-1.[C&D3&v4&H1&+0&R&z2:1](-[O&D1&v2&H1&+0&!R:12])-[O&D2&v2&H0&+0&R:11]	Any;Any
56_0	Any;Any	[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D2&v2&H0&+0&!R:3].[S&D1&v2&H1&+0&!R:4]>>[O&D1&v2&H1&+0&!R:3].[S&D2&v2&H0&+0&!R:4]-[C&D3&v4&H0&+0&!R&z2:1]=[O&D1&v2&H0&+0&!R:2]	Any;Any
56_1	Any;CoA	[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D2&v2&H0&+0&!R:3].[S&D1&v2&H1&+0&!R:4]>>[O&D1&v2&H1&+0&!R:3].[S&D2&v2&H0&+0&!R:4]-[C&D3&v4&H0&+0&!R&z2:1]=[O&D1&v2&H0&+0&!R:2]	Any;ACETYL-COA
56_2	Any;CoA	[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D2&v2&H0&+0&!R:3].[S&D1&v2&H1&+0&!R:4]>>[O&D1&v2&H1&+0&!R:3].[S&D2&v2&H0&+0&!R:4]-[C&D3&v4&H0&+0&!R&z2:1]=[O&D1&v2&H0&+0&!R:2]	Any;Any
1157_0	Any;Any	[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[O&D1&v2&H1&+0&!R:4].[S&D2&v2&H0&+0&!R:5]-[C&D3&v4&H0&+0&!R&z2:6]=[O&D1&v2&H0&+0&!R:7]>>[*:1](~[O&D2&v2&H0&+0&!R:2]-[C&D3&v4&H0&+0&!R&z2:6]=[O&D1&v2&H0&+0&!R:7])~[*:3]~[O&D1&v2&H1&+0&!R:4].[S&D1&v2&H1&+0&!R:5]	Any;Any
1157_1	Any;Any	[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[O&D1&v2&H1&+0&!R:4].[S&D2&v2&H0&+0&!R:5]-[C&D3&v4&H0&+0&!R&z2:6]=[O&D1&v2&H0&+0&!R:7]>>[*:1](~[O&D2&v2&H0&+0&!R:2]-[C&D3&v4&H0&+0&!R&z2:6]=[O&D1&v2&H0&+0&!R:7])~[*:3]~[O&D1&v2&H1&+0&!R:4].[S&D1&v2&H1&+0&!R:5]	Any;CoA
5999_0	Any	[C&D3&v4&H1&+0&R&z2:1]-[C&D3&v4&H1&+0&R&z1:2](-[C&D3&v4&H1&+0&R&z1:3](-[C&D3&v4&H1&+0&R&z1:4])-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:9]>>[C&D3&v4&H1&+0&R&z2:1]-[C&D3&v4&H1&+0&R&z1:2]1-[C&D3&v4&H1&+0&R&z1:3](-[C&D3&v4&H1&+0&R&z1:4])-[O&D2&v2&H0&+0&R:8]-[P&D4&v5&H0&+0&R:7](-[O&D1&v2&H1&+0&!R:9])-[O&D2&v2&H0&+0&R:6]-1.[O&D0&v2&H2&+0&!R:5]	Any;WATER
791_0	Any;Any	[C&D3&v4&H1&+0&!R&z1:1]-[C&D3&v4&H1&+0&!R&z1:2]-[O&D1&v2&H1&+0&!R:3].[P&D4&v5&H0&+0&!R:4](=[O&D1&v2&H0&+0&!R:5])(-[O&D1&v2&H1&+0&!R:6])-[O&D2&v2&H0&+0&!R:7]-[P&D4&v5&H0&+0&!R:8](=[O&D1&v2&H0&+0&!R:9])(-[O&D1&v2&H1&+0&!R:10])-[O&D2&v2&H0&+0&!R:11]-[P&D4&v5&H0&+0&!R:12](=[O&D1&v2&H0&+0&!R:13])(-[O&D1&v2&H1&+0&!R:14])-[O&D1&v2&H1&+0&!R:15]>>[C&D3&v4&H1&+0&!R&z1:1]-[C&D3&v4&H1&+0&!R&z1:2]-[O&D2&v2&H0&+0&!R:11]-[P&D4&v5&H0&+0&!R:12](=[O&D1&v2&H0&+0&!R:13])(-[O&D1&v2&H1&+0&!R:14])-[O&D1&v2&H1&+0&!R:15].[P&D4&v5&H0&+0&!R:4](=[O&D1&v2&H0&+0&!R:5])(-[O&D1&v2&H1&+0&!R:6])-[O&D2&v2&H0&+0&!R:7]-[P&D4&v5&H0&+0&!R:8](=[O&D1&v2&H0&+0&!R:9])(-[O&D1&v2&H1&+0&!R:3])-[O&D1&v2&H1&+0&!R:10]	Any;Any
791_1	Any;PHOSPHATE_DONOR_CoF	[C&D3&v4&H1&+0&!R&z1:1]-[C&D3&v4&H1&+0&!R&z1:2]-[O&D1&v2&H1&+0&!R:3].[P&D4&v5&H0&+0&!R:4](=[O&D1&v2&H0&+0&!R:5])(-[O&D1&v2&H1&+0&!R:6])-[O&D2&v2&H0&+0&!R:7]-[P&D4&v5&H0&+0&!R:8](=[O&D1&v2&H0&+0&!R:9])(-[O&D1&v2&H1&+0&!R:10])-[O&D2&v2&H0&+0&!R:11]-[P&D4&v5&H0&+0&!R:12](=[O&D1&v2&H0&+0&!R:13])(-[O&D1&v2&H1&+0&!R:14])-[O&D1&v2&H1&+0&!R:15]>>[C&D3&v4&H1&+0&!R&z1:1]-[C&D3&v4&H1&+0&!R&z1:2]-[O&D2&v2&H0&+0&!R:11]-[P&D4&v5&H0&+0&!R:12](=[O&D1&v2&H0&+0&!R:13])(-[O&D1&v2&H1&+0&!R:14])-[O&D1&v2&H1&+0&!R:15].[P&D4&v5&H0&+0&!R:4](=[O&D1&v2&H0&+0&!R:5])(-[O&D1&v2&H1&+0&!R:6])-[O&D2&v2&H0&+0&!R:7]-[P&D4&v5&H0&+0&!R:8](=[O&D1&v2&H0&+0&!R:9])(-[O&D1&v2&H1&+0&!R:3])-[O&D1&v2&H1&+0&!R:10]	Any;PHOSPHATE_ACCEPTOR_CoF
