id,smiles
6-amino-2-oxohexanoate,NCCCCC(=O)C(=O)O
"3,3'-di-O-methyl-4alpha-mannobiose",COC1C(O)C(CO)OC(OC2C(CO)OC(O)C(O)C2OC)C1O
"1-(10Z-heptadecenoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine",CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN
cimicifugate J,COc1cc(C=CC(=O)OC(C(=O)O)C(O)(Cc2ccc(O)cc2)C(=O)O)cc(OC)c1O
(9Z)-hexadecenoyl-CoA,CCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
hexacosan-1-ol,CCCCCCCCCCCCCCCCCCCCCCCCCCO
glycolaldehyde,O=CCO
UDP-alpha-D-galacturonate,O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C(O)C1O
"cyclo(L-arginyl-(Z)-dehydro-3,4-dihydroxytyrosyl)",N=C(N)NCCCC1NC(=O)C(=Cc2ccc(O)c(O)c2)NC1=O
"(12S)-hydroxy-(5Z,8Z,10E,14Z,17Z)-eicosapentaenoate",CCC=CCC=CCC(O)C=CC=CCC=CCCCC(=O)O
S-(hydroxysulfenamide)glutathione,NC(CCC(=O)NC(CSNO)C(=O)NCC(=O)O)C(=O)O
NK13650 D,COc1ccc(C=C2NC(=O)C(CCCNC(=N)N)NC2=O)cc1OCCC(NC(=O)CC(O)(CC(=O)O)C(=O)O)C(=O)O
formyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC=O
androsterone,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O
mogroside IIE,CC(CCC(OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C
(2E)-octenal,CCCCCC=CC=O
"14,15-epoxy-(5Z,8Z,11Z)-eicosatrienoyl-CoA",CCCCCC1OC1CC=CCC=CCC=CCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
Delta(2)-thiazoline-2-carboxylate,O=C(O)C1=NCCS1
1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C
dodecanoyl-CoA,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
1-hexadecanoyl-2-(10-hydroxyoctadecanoyl)-sn-glycero-3-phospho-L-serine,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(=O)CCCCCCCCC(O)CCCCCCCC
theobromine,Cn1cnc2c1c(=O)[nH]c(=O)n2C
(indol-3-yl)acetyl-AMP,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)Cc2c[nH]c3ccccc23)C(O)C1O
(1R)-(2-amino-1-hydroxyethyl)phosphonate,NCC(O)P(=O)(O)O
dehydroepiandrosterone 3-sulfate,CC12CCC3C(CC=C4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O
4-[(2-hydroxyethoxy)carbonyl]benzoate,O=C(O)c1ccc(C(=O)OCCO)cc1
2-methoxy-4-vinylphenol,C=Cc1ccc(O)c(OC)c1
L-thiazolidine-2-carboxylate,O=C(O)C1NCCS1
alpha-terpinene,CC1=CC=C(C(C)C)CC1
2-oxobutanoate,CCC(=O)C(=O)O
ethyl acetate,CCOC(C)=O
dideacetyl astellolide B,CC1(CO)CCCC2(CO)C3=C(CC(OC(=O)c4ccc(O)cc4)C12)C(=O)OC3
cholate 7-sulfate,CC(CCC(=O)O)C1CCC2C3C(OS(=O)(=O)O)CC4CC(O)CCC4(C)C3CC(O)C12C
restrictinol,CCCC=CC=CC=C(C)C1OCC(C)C(OC)C1O
"N-dodecanoyl-heptadecasphing-4-enine-1,3-cyclic phosphate",CCCCCCCCCCCCC=CC1OP(=O)(O)OCC1NC(=O)CCCCCCCCCCC
aculene C,CCC1=CC(=O)C2(C)C1=CC=C(C)CC2O
tetradecanoyl-AMP,CCCCCCCCCCCCCC(=O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O
2-(prostaglandin E2)-sn-glycero-3-phosphocholine,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C
cholesterol sulfate,CC(C)CCCC(C)C1CCC2C3CC=C4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C
"2',3,4-trihydroxy-trans-chalcone",O=C(C=Cc1ccc(O)c(O)c1)c1ccccc1O
1-O-(trans-sinapoyl)-beta-D-glucose,COc1cc(C=CC(=O)OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O
scyllo-inosose,O=C1C(O)C(O)C(O)C(O)C1O
"1-octadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoserine",CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O
(E)-sinapoyl-CoA,COc1cc(C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)(O)O)cc(OC)c1O
(S)-corytuberine,COc1ccc2c(c1O)-c1c(O)c(OC)cc3c1C(C2)N(C)CC3
quercetin,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
"(1R,3R)-chrysanthemal",CC(C)=CC1C(C=O)C1(C)C
keto-D-sorbose,O=C(CO)C(O)C(O)C(O)CO
hispidin,O=c1cc(O)cc(C=Cc2ccc(O)c(O)c2)o1
4-vinylphenol,C=Cc1ccc(O)cc1
2-heptyl-1-hydroxy-4(1H)-quinolinone,CCCCCCCc1cc(=O)c2ccccc2n1O
4-aminobenzoate,Nc1ccc(C(=O)O)cc1
N-methylmescaline,CNCCc1cc(OC)c(OC)c(OC)c1
menaquinone-4,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O
3-acetamidopropanal,CC(=O)NCCC=O
"3,4-dihydroxyphenylacetaldehyde",O=CCc1ccc(O)c(O)c1
presphingofungin,CCCCCCCC=CCCCCC=CC(O)CC(O)C(N)C(=O)O
pseudomonoyl-CoA C,CC(=CC(=O)OCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)CC1OCC(CC=CC(C)C(C)O)C(O)C1O
N-docosanoyl-(4R)-hydroxysphinganine,CCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)C(O)CCCCCCCCCCCCCC
(S)-cis-N-methylstylopine,C[N+]12CCc3cc4c(cc3C1Cc1ccc3c(c1C2)OCO3)OCO4
4-ethylcatechol,CCc1ccc(O)c(O)c1
docosanoyl-CoA,CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
sn-glycerol 3-phosphocholine,C[N+](C)(C)CCOP(=O)(O)OCC(O)CO
N-(octadecanoyl)-sphinganine,CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCCC
(9Z)-17-hydroxyoctadec-9-enoate 17-O-beta-D-glucoside,CC(CCCCCCC=CCCCCCCCC(=O)O)OC1OC(CO)C(O)C(O)C1O
butanoate,CCCC(=O)O
carbonyl sulfide,O=C=S
propanoyl-CoA,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
dodecanoyl-AMP,CCCCCCCCCCCC(=O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O
asc-omegaDeltaC7-CoA,CC1OC(OCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)(O)O)C(O)CC1O
prostaglandin F1,CCCCCC(O)C=CC1C(O)CC(O)C1CCCCCCC(=O)O
sphinganine 1-phosphate,CCCCCCCCCCCCCCCC(O)C(N)COP(=O)(O)O
formate,O=CO
D-sedoheptulose 7-phosphate,O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O
(S)-mandelate,O=C(O)C(O)c1ccccc1
"N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-ethanolamine",CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCO
18-methylnonadecan-1-ol,CC(C)CCCCCCCCCCCCCCCCCO
N(8)-acetylspermidine,CC(=O)NCCCCNCCCN
(S)-1-pyrroline-5-carboxylate,O=C(O)C1CCC=N1
phenazine-1-carboxylate,O=C(O)c1cccc2nc3ccccc3nc12
pelargonidin 3-O-beta-D-glucoside,O=c1cc(O)cc2oc(-c3ccc(O)cc3)c(OC3OC(CO)C(O)C(O)C3O)cc1-2
ilicicolin A epoxide,CC(=CCc1c(O)c(Cl)c(C)c(C=O)c1O)CCC=C(C)CCC1OC1(C)C
peonidin,COc1cc(-c2oc3cc(O)cc(=O)c-3cc2O)ccc1O
4-O-beta-D-glucosyl-trans-ferulate,COc1cc(C=CC(=O)O)ccc1OC1OC(CO)C(O)C(O)C1O
3-methoxytyramine,COc1cc(CCN)ccc1O
5-epi-5-F2t-IsoP-glucuronide,CCCCCC=CCC1C(O)CC(O)C1C=CC(CCCC(=O)O)OC1OC(C(=O)O)C(O)C(O)C1O
"2-(8Z,11Z,14Z-eicosatrienoyl)-sn-glycero-3-phospho-1D-myo-inositol",CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(CO)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O
17beta-estradiol 17-O-(beta-D-glucuronate),CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O
(E)-4-coumarate,O=C(O)C=Cc1ccc(O)cc1
"1'-[1,2-di-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-3'-[1-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-glycerol",CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC
delphinidin,O=c1cc(O)cc2oc(-c3cc(O)c(O)c(O)c3)c(O)cc1-2
melibiose,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O
"(2Z,4E)-4-amino-6-oxohepta-2,4-dienedioate",NC(C=CC(=O)O)=CC(=O)C(=O)O
"2,3,4,7,9-pentahydroxy-6-methyl-1H-phenalen-1-one",Cc1cc(O)c2c3c(c(O)cc(O)c13)C(=O)C(O)=C2O
hancockiamide G,COc1cc(CC2CNC(Cc3ccccc3)CN2C(=O)C=Cc2ccccc2)cc2c1OCO2
"(3S)-9,10-dihydroxy-7-methoxy-3-(2-oxopropyl)-1H,3H,4H-naphtho[2,3-c]pyran-1-one",COc1cc(O)c2c(O)c3c(cc2c1)CC(CC(C)=O)OC3=O
decan-1-ol,CCCCCCCCCCO
N-(9Z-octadecenoyl)-L-methionine,CCCCCCCCC=CCCCCCCCC(=O)NC(CCSC)C(=O)O
L-arabinose,OC1COC(O)C(O)C1O
3-O-beta-D-glucosyl-D-glucuronate,O=CC(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)C(O)C(=O)O
stevioside,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3
"(R,2E)-alpha-cericerene",CC(C)=CCC=C(C)C1CC=C(C)CCC=C(C)CCC=C(C)CC1
(22R)-hydroxy-3-oxo-chol-4-ene-24-oyl-CoA,CC(C(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
tetradecanal,CCCCCCCCCCCCCC=O
CMP-N-acetyl-beta-neuraminate,CC(=O)NC1C(O)CC(OP(=O)(O)OCC2OC(n3ccc(N)nc3=O)C(O)C2O)(C(=O)O)OC1C(O)C(O)CO
(2R)-3-phospho-glyceroyl phosphate,O=C(OP(=O)(O)O)C(O)COP(=O)(O)O
exophillate aglycone,CCCCCCCCCc1cc(OC(=O)c2c(O)cc(O)cc2CCCCCCCCC)cc(O)c1C(=O)O
18-methylnonadecanoyl-CoA,CC(C)CCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
octan-3-one,CCCCCC(=O)CC
"1,3,5-trihydroxybenzene",Oc1cc(O)cc(O)c1
(2S)-2-[5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamido]succinate,Nc1c(C(=O)NC(CC(=O)O)C(=O)O)ncn1C1OC(COP(=O)(O)O)C(O)C1O
3-phenylpyruvate,O=C(O)C(=O)Cc1ccccc1
4-(trimethylamino)butanoate,C[N+](C)(C)CCCC(=O)O
L-histidinol,NC(CO)Cc1c[nH]cn1
skatole,Cc1c[nH]c2ccccc12
(R)-3-amino-2-methylpropanoate,CC(CN)C(=O)O
pyridoxal 5'-phosphate,Cc1ncc(COP(=O)(O)O)c(C=O)c1O
(E)-sinapyl alcohol,COc1cc(C=CCO)cc(OC)c1O
5'-ApG-3',Nc1nc2c(ncn2C2OC(COP(=O)(O)OC3C(CO)OC(n4cnc5c(N)ncnc54)C3O)C(O)C2O)c(=O)[nH]1
N-amidino-L-leucine,CC(C)CC(NC(=N)N)C(=O)O
3-oxoisoapionate 4-phosphate,O=C(O)C(O)(CO)C(=O)COP(=O)(O)O
mogroside IV,CC(CCC(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C
ent-copalyl diphosphate,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)(O)OP(=O)(O)O
heptadecanal,CCCCCCCCCCCCCCCCC=O
indole-3-carboxylate,O=C(O)c1c[nH]c2ccccc12
2-hydroxyglutarate,O=C(O)CCC(O)C(=O)O
N-[(3R)-3-(hexadecanoyloxy)hexadecanoyl]-glycine,CCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCCCC)CC(=O)NCC(=O)O
(-)-germacrene D,C=C1C=CC(C(C)C)CCC(C)=CCC1
2-phenylsuccinyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C(CC(=O)O)c1ccccc1
11-demethylbrucine,COc1cc2c(cc1O)N1C(=O)CC3OCC=C4CN5CCC26C5CC4C3C16
prestrychnine,O=C(O)CC(=O)N1c2ccccc2C23CCN4CC5=CCOC(O)C(C5CC42)C13
hexadecanedioyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCC(=O)O
(2-aminobenzoyl)acetyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)c1ccccc1N
"naphthalene-1,3,6,8-tetrol",Oc1cc(O)c2c(O)cc(O)cc2c1
(E)-coniferol,COc1cc(C=CCO)ccc1O
5-hydroxy-octadecanoate,CCCCCCCCCCCCCC(O)CCCC(=O)O
"3,6-anhydro-L-galactonate",O=C(O)C(O)C1OCC(O)C1O
17-dehydrostemmadenine,CC=C1CN2CCc3c([nH]c4ccccc34)C(C=O)(C(=O)OC)C1CC2
voriconazole,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F
3-phenylpropanoate,O=C(O)CCc1ccccc1
"N-acetyl-(2S,6S)-2,6-diaminopimelate",CC(=O)NC(CCCC(N)C(=O)O)C(=O)O
5-amino-2-hydroxybenzoate,Nc1ccc(O)c(C(=O)O)c1
1-deoxy-D-xylulose 5-phosphate,CC(=O)C(O)C(O)COP(=O)(O)O
glutathione disulfide,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O
heptadecane,CCCCCCCCCCCCCCCCC
taurochenodeoxycholate 7-sulfate,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(OS(=O)(=O)O)CC4CC(O)CCC4(C)C3CCC12C
phytyl phosphate,CC(=CCOP(=O)(O)O)CCCC(C)CCCC(C)CCCC(C)C
2-methylpropenoyl-CoA,C=C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
cytosine,Nc1cc[nH]c(=O)n1
D-phenylalanine,NC(Cc1ccccc1)C(=O)O
2-oxoglutaramate,NC(=O)CCC(=O)C(=O)O
"L-fucono-1,5-lactone",CC1OC(=O)C(O)C(O)C1O
asc-omegaC7-CoA,CC1OC(OCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)(O)O)C(O)CC1O
(S)-2-amino-6-oxohexanoate,NC(CCCC=O)C(=O)O
D-threo-isocitrate,O=C(O)CC(C(=O)O)C(O)C(=O)O
acetone,CC(C)=O
cholesteryl 3-beta-D-xyloside,CC(C)CCCC(C)C1CCC2C3CC=C4CC(OC5OCC(O)C(O)C5O)CCC4(C)C3CCC12C
2-sulfamoylacetate,NS(=O)(=O)CC(=O)O
2-dehydro-3-deoxy-D-arabinonate,O=C(O)C(=O)CC(O)CO
N(1)-acetylspermine,CC(=O)NCCCNCCCCNCCCN
20-methylheneicosanoyl-CoA,CC(C)CCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
sophorose,OCC1OC(OC2C(O)OC(CO)C(O)C2O)C(O)C(O)C1O
adenine,Nc1ncnc2[nH]cnc12
3-methyl-2-oxobutanoate,CC(C)C(=O)C(=O)O
(R)-1-aminopropan-2-yl phosphate,CC(CN)OP(=O)(O)O
2-hydroxyisobutanoyl-CoA,CC(C)(O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
(-)-beta-phellandrene,C=C1C=CC(C(C)C)CC1
"(9S)-hydroperoxy-(10E,12Z,15Z)-octadecatrienoate",CCC=CCC=CC=CC(CCCCCCCC(=O)O)OO
5-aminopentanoate,NCCCCC(=O)O
viteagnusin D,C=CC(C)(O)CCC1(O)C(C)CCC2C(C)(C)CCCC21C
leukotriene A4,CCCCCC=CCC=CC=CC=CC1OC1CCCC(=O)O
(R)-5-diphosphomevalonate,CC(O)(CCOP(=O)(O)OP(=O)(O)O)CC(=O)O
2-epi-5-epi-valiolone,O=C1CC(O)(CO)C(O)C(O)C1O
"(10bR,4aS)-oxomaritidine",COc1cc2c(cc1O)CN1CCC23CCC(=O)CC13
"(S,S)-2-(9Z-octadecenoyl)-sn-glycero-1-phospho-(2'-(9Z-octadecenoyl)-1'-sn-glycerol)",CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCCC
7-methylxanthine,Cn1cnc2[nH]c(=O)[nH]c(=O)c21
3-(imidazol-4-yl)-2-oxopropyl phosphate,O=C(COP(=O)(O)O)Cc1c[nH]cn1
(E)-caffeate,O=C(O)C=Cc1ccc(O)c(O)c1
"(6Z,9Z,12Z,15Z)-octadecatetraenoate",CCC=CCC=CCC=CCC=CCCCCC(=O)O
"(7S,17S)-dihydroperoxy-(4Z,8E,10Z,13Z,15E,19Z)-docosahexaenoate",CCC=CCC(C=CC=CCC=CC=CC(CC=CCCC(=O)O)OO)OO
D-glucosamine 6-phosphate,NC1C(O)OC(COP(=O)(O)O)C(O)C1O
siamenoside I,CC(CCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C
fumarate,O=C(O)C=CC(=O)O
alpha-humulene,CC1=CCCC(C)=CCC(C)(C)C=CC1
"3,5-dihydroxybenzaldehyde",O=Cc1cc(O)cc(O)c1
gamma-lactone-2-keto[5.5.5.5]fenestrane,CC1(C)CC2(C)CC(=O)C3OC(=O)C4CCC1C432
L-threonyl-L-serine,CC(O)C(N)C(=O)NC(CO)C(=O)O
uridine,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1
asc-DeltaC9-CoA,CC(CCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)OC1OC(C)C(O)CC1O
N(4)-acetylcytosine,CC(=O)Nc1cc[nH]c(=O)n1
2-O-(alpha-D-glucopyranosyl)glycerol,OCC(CO)OC1OC(CO)C(O)C(O)C1O
N-tetracosanoyl-3-oxosphinganine,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(=O)CCCCCCCCCCCCCCC
(Z)-alpha-bisabolene,CC(C)=CCC=C(C)C1CC=C(C)CC1
sphing-4-enine,CCCCCCCCCCCCCC=CC(O)C(N)CO
1-hexadecanoyl-2-glutaroyl-sn-glycero-3-phosphocholine,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCC(=O)O
"1-O-(9Z-octadecenyl)-2,3-di-(9Z-octadecenoyl)glycerol",CCCCCCCCC=CCCCCCCCCOCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC
Fe-coproporphyrin III,CC1=C(CCC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)O)c5C)C(C)=C4CCC(=O)O)c(CCC(=O)O)c3C
"(15S)-hydroperoxy-(8Z,11Z,13E)-eicosatrienoate",CCCCCC(C=CC=CCC=CCCCCCCC(=O)O)OO
"7-hydroperoxy-(4Z,8E,10Z,13Z,16Z,19Z)-docosahexaenoate",CCC=CCC=CCC=CCC=CC=CC(CC=CCCC(=O)O)OO
apulose 4-phosphate,O=C(CO)C(O)(CO)COP(=O)(O)O
(R)-malate,O=C(O)CC(O)C(=O)O
(E)-coniferaldehyde,COc1cc(C=CC=O)ccc1O
"7,8-dihydropteroate",Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)O)cc1)CN2
"(2R,3R)-dihydromyricetin",O=C1c2c(O)cc(O)cc2OC(c2cc(O)c(O)c(O)c2)C1O
IC-asc-C7-CoA,CC(CCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)OC1OC(C)C(OC(=O)c2c[nH]c3ccccc23)CC1O
N-methyl-dopamine,CNCCc1ccc(O)c(O)c1
5-oxopentanoate,O=CCCCC(=O)O
trilobatin,O=C(CCc1ccc(O)cc1)c1c(O)cc(OC2OC(CO)C(O)C(O)C2O)cc1O
"2,3-dihydroxydodecanoate",CCCCCCCCCC(O)C(O)C(=O)O
1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1D-myo-inositol),CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O
sn-glycero-3-phosphoethanolamine,NCCOP(=O)(O)OCC(O)CO
N-octadecanoyl-(4R)-hydroxysphinganine,CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)C(O)CCCCCCCCCCCCCC
isomeliandiol,CC1(C)OC1C1CC(C2CC=C3C2(C)CCC2C4(C)CCC(O)C(C)(C)C4CC(O)C32C)C(O)O1
rebaudioside B,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3
1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN
L-alanocholate,CC(NC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)O
2-iminobutanoate,CCC(=N)C(=O)O
pentyl acetate,CCCCCOC(C)=O
cholest-5-en-3-one,CC(C)CCCC(C)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C
3-oxosphinganine,CCCCCCCCCCCCCCCC(=O)C(N)CO
oxamate,NC(=O)C(=O)O
"trans,octa-cis-decaprenyl phosphate",CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)O
oxetanocin A,Nc1ncnc2c1ncn2C1OC(CO)C1CO
thebaine,COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5
"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA",CCC=CCC=CCC=CCC=CCC=CCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
L-aspartate 4-semialdehyde,NC(CC=O)C(=O)O
L-glutamyl 5-phosphate,NC(CCC(=O)OP(=O)(O)O)C(=O)O
IC-asc-C7,CC(CCCCC(=O)O)OC1OC(C)C(OC(=O)c2c[nH]c3ccccc23)CC1O
3-oxochenodeoxycholate,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(=O)CCC4(C)C3CCC12C
