Name	Reactants	SMARTS	Products
1_0	Any	[C&D3&v4&H1&0*&!R&z1:1]-[C&D3&v4&H1&0*&!R&z1:2](-[O&D1&v2&H1&0*&!R:3])-[C&D3&v4&H1&0*&!R&z1:4](-[O&D1&v2&H1&0*&!R:5])-[C&D3&v4&H0&0*&!R&z2:6]>>[C&D3&v4&H1&0*&!R&z1:1]-[C&D2&v4&H2&0*&!R&z0:2]-[C&D3&v4&H0&0*&!R&z1:4](=[O&D1&v2&H0&0*&!R:5])-[C&D3&v4&H0&0*&!R&z2:6].[O&D0&v2&H2&0*&!R:3]	Any;WATER
2_0	Any;Any	[C&D2&v4&H2&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z2:2](=[O&D1&v2&H0&0*&!R:3])-[O&D2&v2&H0&0*&!R:4]-[P&D4&v5&H0&0*&!R:5].[O&D1&v2&H0&0*&!R:6]=[P&D4&v5&H0&0*&!R:7](-[O&D1&v2&H1&0*&!R:8])(-[O&D1&v2&H1&0*&!R:9])-[O&D2&v2&H0&0*&!R:10]>>[C&D2&v4&H2&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z2:2](=[O&D1&v2&H0&0*&!R:3])-[O&D1&v2&H1&0*&!R:8].[P&D4&v5&H0&0*&!R:5]-[O&D2&v2&H0&0*&!R:4]-[P&D4&v5&H0&0*&!R:7](=[O&D1&v2&H0&0*&!R:6])(-[O&D1&v2&H1&0*&!R:9])-[O&D2&v2&H0&0*&!R:10]	Any;Any
3698_0	Any;WATER	[*:1]-[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:3](=[O&D1&v2&H0&0*&!R:4])(-[O&D1&v2&H1&0*&!R:5])-[O&D1&v2&H1&0*&!R:6].[O&D0&v2&H2&0*&!R:7]>>[*:1]-[O&D1&v2&H1&0*&!R:2].[O&D1&v2&H0&0*&!R:4]=[P&D4&v5&H0&0*&!R:3](-[O&D1&v2&H1&0*&!R:7])(-[O&D1&v2&H1&0*&!R:5])-[O&D1&v2&H1&0*&!R:6]	Any;Any
3698_1	PHOSPHATE_DONOR_CoF;WATER	[*:1]-[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:3](=[O&D1&v2&H0&0*&!R:4])(-[O&D1&v2&H1&0*&!R:5])-[O&D1&v2&H1&0*&!R:6].[O&D0&v2&H2&0*&!R:7]>>[*:1]-[O&D1&v2&H1&0*&!R:2].[O&D1&v2&H0&0*&!R:4]=[P&D4&v5&H0&0*&!R:3](-[O&D1&v2&H1&0*&!R:7])(-[O&D1&v2&H1&0*&!R:5])-[O&D1&v2&H1&0*&!R:6]	Any;PHOSPHATE_ACCEPTOR_CoF
3698_2	PHOSPHATE_DONOR_CoF;WATER	[*:1]-[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:3](=[O&D1&v2&H0&0*&!R:4])(-[O&D1&v2&H1&0*&!R:5])-[O&D1&v2&H1&0*&!R:6].[O&D0&v2&H2&0*&!R:7]>>[*:1]-[O&D1&v2&H1&0*&!R:2].[O&D1&v2&H0&0*&!R:4]=[P&D4&v5&H0&0*&!R:3](-[O&D1&v2&H1&0*&!R:7])(-[O&D1&v2&H1&0*&!R:5])-[O&D1&v2&H1&0*&!R:6]	PHOSPHATE_ACCEPTOR_CoF;Any
6_0	Any;Any;PHOSPHATE_ACCEPTOR_CoF	[O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&!R&z2:2](-[O&D1&v2&H1&0*&!R:3])-[C&D2&v4&H2&0*&!R&z0:4].[O&D1&v2&H0&0*&!R:5]=[P&D4&v5&H0&0*&!R:6](-[O&D1&v2&H1&0*&!R:7])(-[O&D1&v2&H1&0*&!R:8])-[O&D1&v2&H1&0*&!R:9].[P&D4&v5&H0&0*&!R:10]-[O&D1&v2&H1&0*&!R:11]>>[O&D0&v2&H2&0*&!R:3].[O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&!R&z2:2](-[O&D1&v2&H1&0*&!R:7])-[C&D2&v4&H2&0*&!R&z0:4].[P&D4&v5&H0&0*&!R:10]-[O&D2&v2&H0&0*&!R:11]-[P&D4&v5&H0&0*&!R:6](=[O&D1&v2&H0&0*&!R:5])(-[O&D1&v2&H1&0*&!R:8])-[O&D1&v2&H1&0*&!R:9]	WATER;Any;PHOSPHATE_DONOR_CoF
8_0	AMINO_CoF;Any	[C&D2&v4&H2&0*&!R&z0:1]-[C&D3&v4&H1&0*&!R&z1:2](-[N&D1&v3&H2&0*&!R:3])-[C&D3&v4&H0&0*&!R&z2:4].[C&D2&v4&H2&0*&R&z0:5]-[C&D3&v4&H0&0*&R&z1:6](=[O&D1&v2&H0&0*&!R:7])-[C&D3&v4&H1&0*&R&z1:8]>>[C&D2&v4&H2&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z1:2](=[O&D1&v2&H0&0*&!R:7])-[C&D3&v4&H0&0*&!R&z2:4].[N&D1&v3&H2&0*&!R:3]-[C&D3&v4&H1&0*&R&z1:6](-[C&D2&v4&H2&0*&R&z0:5])-[C&D3&v4&H1&0*&R&z1:8]	CARBONYL_CoF;Any
8_1	Any;Any	[C&D2&v4&H2&0*&!R&z0:1]-[C&D3&v4&H1&0*&!R&z1:2](-[N&D1&v3&H2&0*&!R:3])-[C&D3&v4&H0&0*&!R&z2:4].[C&D2&v4&H2&0*&R&z0:5]-[C&D3&v4&H0&0*&R&z1:6](=[O&D1&v2&H0&0*&!R:7])-[C&D3&v4&H1&0*&R&z1:8]>>[C&D2&v4&H2&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z1:2](=[O&D1&v2&H0&0*&!R:7])-[C&D3&v4&H0&0*&!R&z2:4].[N&D1&v3&H2&0*&!R:3]-[C&D3&v4&H1&0*&R&z1:6](-[C&D2&v4&H2&0*&R&z0:5])-[C&D3&v4&H1&0*&R&z1:8]	Any;Any
9_0	Any	[O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&!R&z1:2](-[C&D2&v4&H2&0*&!R&z1:3]-[O&D1&v2&H1&0*&!R:4])-[C&D3&v4&H1&0*&!R&z1:5]>>[O&D1&v2&H0&0*&!R:4]=[C&D2&v4&H1&0*&!R&z1:3]-[C&D3&v4&H1&0*&!R&z1:2](-[O&D1&v2&H1&0*&!R:1])-[C&D3&v4&H1&0*&!R&z1:5]	Any
10_0	Any;Any	[C&D2&v4&H2&0*&!R&z1:1]-[S&D1&v2&H1&0*&!R:2].[C&D3&v4&H1&0*&!R&z1:3]-[O&D2&v2&H0&0*&!R:4]-[C&D3&v4&H0&0*&!R&z2:5](=[O&D1&v2&H0&0*&!R:6])-[C&D2&v4&H2&0*&!R&z0:7]>>[C&D2&v4&H2&0*&!R&z0:7]-[C&D3&v4&H0&0*&!R&z2:5](=[O&D1&v2&H0&0*&!R:6])-[S&D2&v2&H0&0*&!R:2]-[C&D2&v4&H2&0*&!R&z1:1].[C&D3&v4&H1&0*&!R&z1:3]-[O&D1&v2&H1&0*&!R:4]	Any;Any
