Name	Reactants	SMARTS	Products
1_0	Any	[C&D3&v4&H1&0*&!R&z1:1](-[O&D1&v2&H1&0*&!R:2])-[C&D3&v4&H1&0*&!R&z1:3](-[O&D1&v2&H1&0*&!R:4])-[C&D3&v4&H1&0*&!R&z1:5](-[O&D1&v2&H1&0*&!R:6])-[C&D3&v4&H1&0*&!R&z1:7](-[O&D1&v2&H1&0*&!R:8])-[C&D3&v4&H0&0*&!R&z2:9](=[O&D1&v2&H0&0*&!R:10])-[O&D1&v2&H1&0*&!R:11]>>[C&D3&v4&H1&0*&!R&z1:1](-[O&D1&v2&H1&0*&!R:2])-[C&D3&v4&H1&0*&!R&z1:3](-[O&D1&v2&H1&0*&!R:4])-[C&D2&v4&H2&0*&!R&z0:5]-[C&D3&v4&H0&0*&!R&z1:7](=[O&D1&v2&H0&0*&!R:8])-[C&D3&v4&H0&0*&!R&z2:9](=[O&D1&v2&H0&0*&!R:10])-[O&D1&v2&H1&0*&!R:11].[O&D0&v2&H2&0*&!R:6]	Any;WATER
2_0	Any;Any	[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[O&D2&v2&H0&0*&!R:3]-[P&D4&v5&H0&0*&!R:4](=[O&D1&v2&H0&0*&!R:5])-[O&D1&v2&H1&0*&!R:6].[O&D1&v2&H0&0*&!R:7]=[P&D4&v5&H0&0*&!R:8](-[O&D1&v2&H1&0*&!R:9])(-[O&D1&v2&H1&0*&!R:10])-[O&D2&v2&H0&0*&!R:11]-[P&D4&v5&H0&0*&!R:12](=[O&D1&v2&H0&0*&!R:13])(-[O&D1&v2&H1&0*&!R:14])-[O&D1&v2&H1&0*&!R:15]>>[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[O&D1&v2&H1&0*&!R:9].[P&D4&v5&H0&0*&!R:4](=[O&D1&v2&H0&0*&!R:5])(-[O&D1&v2&H1&0*&!R:6])-[O&D2&v2&H0&0*&!R:3]-[P&D4&v5&H0&0*&!R:8](=[O&D1&v2&H0&0*&!R:7])(-[O&D1&v2&H1&0*&!R:10])-[O&D2&v2&H0&0*&!R:11]-[P&D4&v5&H0&0*&!R:12](=[O&D1&v2&H0&0*&!R:13])(-[O&D1&v2&H1&0*&!R:14])-[O&D1&v2&H1&0*&!R:15]	Any;Any
3_0	Any;WATER	[C&D3&v4&H1&0*&R&z1:1]1-[C&D3&v4&H1&0*&R&z1:2](-[O&D1&v2&H1&0*&!R:3])-[C&D3&v4&H1&0*&R&z1:4](-[O&D2&v2&H0&0*&!R:5]-[P&D4&v5&H0&0*&!R:6](=[O&D1&v2&H0&0*&!R:7])(-[O&D1&v2&H1&0*&!R:8])-[O&D1&v2&H1&0*&!R:9])-[C&D3&v4&H1&0*&R&z1:10](-[O&D1&v2&H1&0*&!R:11])-[C&D3&v4&H1&0*&R&z1:12]-[C&D3&v4&H1&0*&R&z1:13]-1.[O&D0&v2&H2&0*&!R:14]>>[C&D3&v4&H1&0*&R&z1:1]1-[C&D3&v4&H1&0*&R&z1:2](-[O&D1&v2&H1&0*&!R:3])-[C&D3&v4&H1&0*&R&z1:4](-[O&D1&v2&H1&0*&!R:14])-[C&D3&v4&H1&0*&R&z1:10](-[O&D1&v2&H1&0*&!R:11])-[C&D3&v4&H1&0*&R&z1:12]-[C&D3&v4&H1&0*&R&z1:13]-1.[O&D1&v2&H0&0*&!R:7]=[P&D4&v5&H0&0*&!R:6](-[O&D1&v2&H1&0*&!R:5])(-[O&D1&v2&H1&0*&!R:8])-[O&D1&v2&H1&0*&!R:9]	Any;Any
6_0	Any;Any;PHOSPHATE_ACCEPTOR_CoF	[O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&!R&z2:2]-[O&D1&v2&H1&0*&!R:3].[O&D1&v2&H0&0*&!R:4]=[P&D4&v5&H0&0*&!R:5](-[O&D1&v2&H1&0*&!R:6])(-[O&D1&v2&H1&0*&!R:7])-[O&D1&v2&H1&0*&!R:8].[P&D4&v5&H0&0*&!R:9](=[O&D1&v2&H0&0*&!R:10])(-[O&D1&v2&H1&0*&!R:11])-[O&D2&v2&H0&0*&!R:12]-[P&D4&v5&H0&0*&!R:13](=[O&D1&v2&H0&0*&!R:14])(-[O&D1&v2&H1&0*&!R:15])-[O&D1&v2&H1&0*&!R:16]>>[O&D0&v2&H2&0*&!R:3].[O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&!R&z2:2]-[O&D1&v2&H1&0*&!R:6].[P&D4&v5&H0&0*&!R:9](=[O&D1&v2&H0&0*&!R:10])(-[O&D1&v2&H1&0*&!R:11])-[O&D2&v2&H0&0*&!R:12]-[P&D4&v5&H0&0*&!R:13](=[O&D1&v2&H0&0*&!R:14])(-[O&D1&v2&H1&0*&!R:16])-[O&D2&v2&H0&0*&!R:15]-[P&D4&v5&H0&0*&!R:5](=[O&D1&v2&H0&0*&!R:4])(-[O&D1&v2&H1&0*&!R:7])-[O&D1&v2&H1&0*&!R:8]	WATER;Any;PHOSPHATE_DONOR_CoF
7_0	WATER;Any	[O&D0&v2&H2&0*&!R:1].[c&D2&v4&H1&0*&R&z0:2]:[c&D3&v4&H0&0*&R&z1:3](-[O&D2&v2&H0&0*&!R:4]-[P&D4&v5&H0&0*&!R:5](=[O&D1&v2&H0&0*&!R:6])(-[O&D1&v2&H1&0*&!R:7])-[O&D1&v2&H1&0*&!R:8]):[c&D2&v4&H1&0*&R&z0:9]>>[O&D1&v2&H0&0*&!R:6]=[P&D4&v5&H0&0*&!R:5](-[O&D1&v2&H1&0*&!R:4])(-[O&D1&v2&H1&0*&!R:7])-[O&D1&v2&H1&0*&!R:8].[c&D2&v4&H1&0*&R&z0:2]:[c&D3&v4&H0&0*&R&z1:3](-[O&D1&v2&H1&0*&!R:1]):[c&D2&v4&H1&0*&R&z0:9]	Any;Any
8_0	Any;Any	[C&D3&v4&H0&0*&R&z1:1](=[O&D1&v2&H0&0*&!R:2])-[C&D3&v4&H1&0*&R&z1:3](-[O&D1&v2&H1&0*&!R:4])-[C&D3&v4&H1&0*&R&z1:5]-[O&D1&v2&H1&0*&!R:6].[C&D3&v4&H1&0*&!R&z1:7](-[N&D1&v3&H2&0*&!R:8])-[C&D3&v4&H0&0*&!R&z2:9](=[O&D1&v2&H0&0*&!R:10])-[O&D1&v2&H1&0*&!R:11]>>[C&D3&v4&H0&0*&!R&z1:7](=[O&D1&v2&H0&0*&!R:2])-[C&D3&v4&H0&0*&!R&z2:9](=[O&D1&v2&H0&0*&!R:10])-[O&D1&v2&H1&0*&!R:11].[N&D1&v3&H2&0*&!R:8]-[C&D3&v4&H1&0*&R&z1:1]-[C&D3&v4&H1&0*&R&z1:3](-[C&D3&v4&H1&0*&R&z1:5]-[O&D1&v2&H1&0*&!R:6])-[O&D1&v2&H1&0*&!R:4]	Any;Any
9_0	Any	[O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&!R&z1:2](-[C&D2&v4&H2&0*&!R&z1:3]-[O&D1&v2&H1&0*&!R:4])-[C&D3&v4&H1&0*&!R&z1:5]-[O&D1&v2&H1&0*&!R:6]>>[O&D1&v2&H0&0*&!R:4]=[C&D2&v4&H1&0*&!R&z1:3]-[C&D3&v4&H1&0*&!R&z1:2](-[O&D1&v2&H1&0*&!R:1])-[C&D3&v4&H1&0*&!R&z1:5]-[O&D1&v2&H1&0*&!R:6]	Any
10_0	Any;Any	[*:1](~[*:2]~[*:3]~[*:4](~[O&D1&v2&H1&0*&!R:5])~[*:6]~[*:7]~[O&D1&v2&H1&0*&!R:8])~[*:9]~[*:10]~[*:11]~[*:12]~[*:13]~[*:14]~[*:15]~[*:16]~[*:17]~[S&D1&v2&H1&0*&!R:18].[*:19](~[O&D1&v2&H1&0*&!R:20])~[*:21]~[*:22]~[*:23]~[*:24]~[*:25]~[*:26]~[O&D2&v2&H0&0*&!R:27]-[C&D3&v4&H0&0*&!R&z2:28]=[O&D1&v2&H0&0*&!R:29]>>[*:26](~[O&D1&v2&H1&0*&!R:27])~[*:25]~[*:24]~[*:23]~[*:22]~[*:21]~[*:19]~[O&D1&v2&H1&0*&!R:20].[C&D3&v4&H0&0*&!R&z2:28](=[O&D1&v2&H0&0*&!R:29])-[S&D2&v2&H0&0*&!R:18]~[*:17]~[*:16]~[*:15]~[*:14]~[*:13]~[*:12]~[*:11]~[*:10]~[*:9]~[*:1]~[*:2]~[*:3]~[*:4](~[O&D1&v2&H1&0*&!R:5])~[*:6]~[*:7]~[O&D1&v2&H1&0*&!R:8]	Any;Any
11_0	SULFATE_ACCEPTOR_CoF;Any	[P&D4&v5&H0&0*&!R:1](=[O&D1&v2&H0&0*&!R:2])(-[O&D1&v2&H1&0*&!R:3])-[O&D1&v2&H1&0*&!R:4].[c&D2&v4&H1&0*&R&z0:5]:[c&D3&v4&H0&0*&R&z1:6](-[O&D2&v2&H0&0*&!R:7]-[S&D4&v6&H0&0*&!R:8](=[O&D1&v2&H0&0*&!R:9])(=[O&D1&v2&H0&0*&!R:10])-[O&D1&v2&H1&0*&!R:11]):[c&D3&v4&H0&0*&R&z1:12]-[O&D1&v2&H1&0*&!R:13]>>[P&D4&v5&H0&0*&!R:1](=[O&D1&v2&H0&0*&!R:2])(-[O&D1&v2&H1&0*&!R:4])-[O&D2&v2&H0&0*&!R:7]-[S&D4&v6&H0&0*&!R:8](=[O&D1&v2&H0&0*&!R:9])(=[O&D1&v2&H0&0*&!R:10])-[O&D1&v2&H1&0*&!R:11].[c&D2&v4&H1&0*&R&z0:5]:[c&D3&v4&H0&0*&R&z1:6](-[O&D1&v2&H1&0*&!R:3]):[c&D3&v4&H0&0*&R&z1:12]-[O&D1&v2&H1&0*&!R:13]	SULFATE_DONOR_CoF;Any
2978_0	Any;WATER	[C&D2&v4&H2&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z2:2](-[N&D1&v3&H2&0*&!R:3])=[O&D1&v2&H0&0*&!R:4].[O&D0&v2&H2&0*&!R:5]>>[C&D2&v4&H2&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z2:2](=[O&D1&v2&H0&0*&!R:4])-[O&D1&v2&H1&0*&!R:5].[N&D0&v3&H3&0*&!R:3]	Any;NH3
