scl_lb,mech_id,inf_id,coverage,atom_ratio
1,0,0,0.8571428571428571,1.7142857142857142
1,1,0,0.8571428571428571,1.7142857142857142
1,2,0,0.5714285714285714,1.7142857142857142
1,3,0,0.16666666666666666,2.0
1,4,0,0.0,6.0
1,5,0,0.5,2.0
1,6,0,0.16666666666666666,2.0
1,0,1,0.42857142857142855,1.4285714285714286
1,1,1,0.42857142857142855,1.4285714285714286
1,2,1,0.5714285714285714,1.4285714285714286
1,3,1,0.3333333333333333,1.6666666666666667
1,4,1,1.0,5.0
1,5,1,0.5,1.6666666666666667
1,6,1,0.3333333333333333,1.6666666666666667
1,0,2,0.2857142857142857,1.7142857142857142
1,1,2,0.2857142857142857,1.7142857142857142
1,2,2,0.5714285714285714,1.7142857142857142
1,3,2,0.5,2.0
1,4,2,0.5,6.0
1,5,2,0.6666666666666666,2.0
1,6,2,0.5,2.0
1,0,3,0.42857142857142855,1.2857142857142858
1,1,3,0.42857142857142855,1.2857142857142858
1,2,3,0.7142857142857143,1.2857142857142858
1,3,3,0.5,1.5
1,4,3,0.5,4.5
1,5,3,0.6666666666666666,1.5
1,6,3,0.5,1.5
1,0,4,0.5714285714285714,4.0
1,1,4,0.5714285714285714,4.0
1,2,4,1.0,4.0
1,3,4,0.6666666666666666,4.666666666666667
1,4,4,0.5,14.0
1,5,4,0.8333333333333334,4.666666666666667
1,6,4,0.6666666666666666,4.666666666666667
1,0,5,0.8571428571428571,1.7142857142857142
1,1,5,0.8571428571428571,1.7142857142857142
1,2,5,0.5714285714285714,1.7142857142857142
1,3,5,0.16666666666666666,2.0
1,4,5,0.0,6.0
1,5,5,0.5,2.0
1,6,5,0.16666666666666666,2.0
1,0,6,0.42857142857142855,2.2857142857142856
1,1,6,0.42857142857142855,2.2857142857142856
1,2,6,0.7142857142857143,2.2857142857142856
1,3,6,0.5,2.6666666666666665
1,4,6,0.5,8.0
1,5,6,0.6666666666666666,2.6666666666666665
1,6,6,0.5,2.6666666666666665
1,0,7,1.0,3.2857142857142856
1,1,7,1.0,3.2857142857142856
1,2,7,0.5714285714285714,3.2857142857142856
1,3,7,0.16666666666666666,3.8333333333333335
1,4,7,0.0,11.5
1,5,7,0.5,3.8333333333333335
1,6,7,0.16666666666666666,3.8333333333333335
1,0,8,0.42857142857142855,2.142857142857143
1,1,8,0.42857142857142855,2.142857142857143
1,2,8,0.7142857142857143,2.142857142857143
1,3,8,0.5,2.5
1,4,8,0.5,7.5
1,5,8,0.6666666666666666,2.5
1,6,8,0.5,2.5
1,0,9,0.42857142857142855,2.2857142857142856
1,1,9,0.42857142857142855,2.2857142857142856
1,2,9,0.8571428571428571,2.2857142857142856
1,3,9,0.6666666666666666,2.6666666666666665
1,4,9,0.5,8.0
1,5,9,1.0,2.6666666666666665
1,6,9,0.6666666666666666,2.6666666666666665
1,0,10,0.5714285714285714,4.0
1,1,10,0.5714285714285714,4.0
1,2,10,1.0,4.0
1,3,10,0.6666666666666666,4.666666666666667
1,4,10,0.5,14.0
1,5,10,0.8333333333333334,4.666666666666667
1,6,10,0.6666666666666666,4.666666666666667
1,0,11,0.2857142857142857,1.7142857142857142
1,1,11,0.2857142857142857,1.7142857142857142
1,2,11,0.7142857142857143,1.7142857142857142
1,3,11,1.0,2.0
1,4,11,0.5,6.0
1,5,11,0.8333333333333334,2.0
1,6,11,1.0,2.0
1,0,12,0.42857142857142855,1.2857142857142858
1,1,12,0.42857142857142855,1.2857142857142858
1,2,12,0.7142857142857143,1.2857142857142858
1,3,12,0.5,1.5
1,4,12,0.5,4.5
1,5,12,1.0,1.5
1,6,12,0.5,1.5
1,0,13,1.0,3.2857142857142856
1,1,13,1.0,3.2857142857142856
1,2,13,0.5714285714285714,3.2857142857142856
1,3,13,0.16666666666666666,3.8333333333333335
1,4,13,0.0,11.5
1,5,13,0.5,3.8333333333333335
1,6,13,0.16666666666666666,3.8333333333333335
1,0,14,0.42857142857142855,2.142857142857143
1,1,14,0.42857142857142855,2.142857142857143
1,2,14,0.8571428571428571,2.142857142857143
1,3,14,0.8333333333333334,2.5
1,4,14,0.5,7.5
1,5,14,1.0,2.5
1,6,14,0.8333333333333334,2.5
1,0,15,0.42857142857142855,1.4285714285714286
1,1,15,0.42857142857142855,1.4285714285714286
1,2,15,0.7142857142857143,1.4285714285714286
1,3,15,0.6666666666666666,1.6666666666666667
1,4,15,1.0,5.0
1,5,15,0.8333333333333334,1.6666666666666667
1,6,15,0.6666666666666666,1.6666666666666667
2,0,0,0.8571428571428571,1.4285714285714286
2,1,0,0.8571428571428571,1.4285714285714286
2,2,0,0.5714285714285714,1.4285714285714286
2,3,0,0.16666666666666666,1.6666666666666667
2,4,0,0.0,5.0
2,5,0,0.5,1.6666666666666667
2,6,0,0.16666666666666666,1.6666666666666667
2,0,1,0.42857142857142855,1.4285714285714286
2,1,1,0.42857142857142855,1.4285714285714286
2,2,1,0.5714285714285714,1.4285714285714286
2,3,1,0.3333333333333333,1.6666666666666667
2,4,1,1.0,5.0
2,5,1,0.5,1.6666666666666667
2,6,1,0.3333333333333333,1.6666666666666667
2,0,2,0.42857142857142855,1.2857142857142858
2,1,2,0.42857142857142855,1.2857142857142858
2,2,2,0.7142857142857143,1.2857142857142858
2,3,2,0.5,1.5
2,4,2,0.5,4.5
2,5,2,0.6666666666666666,1.5
2,6,2,0.5,1.5
2,0,3,0.5714285714285714,2.857142857142857
2,1,3,0.5714285714285714,2.857142857142857
2,2,3,1.0,2.857142857142857
2,3,3,0.6666666666666666,3.3333333333333335
2,4,3,0.5,10.0
2,5,3,0.8333333333333334,3.3333333333333335
2,6,3,0.6666666666666666,3.3333333333333335
2,0,4,0.8571428571428571,1.4285714285714286
2,1,4,0.8571428571428571,1.4285714285714286
2,2,4,0.5714285714285714,1.4285714285714286
2,3,4,0.16666666666666666,1.6666666666666667
2,4,4,0.0,5.0
2,5,4,0.5,1.6666666666666667
2,6,4,0.16666666666666666,1.6666666666666667
2,0,5,0.42857142857142855,2.2857142857142856
2,1,5,0.42857142857142855,2.2857142857142856
2,2,5,0.7142857142857143,2.2857142857142856
2,3,5,0.5,2.6666666666666665
2,4,5,0.5,8.0
2,5,5,0.6666666666666666,2.6666666666666665
2,6,5,0.5,2.6666666666666665
2,0,6,1.0,2.5714285714285716
2,1,6,1.0,2.5714285714285716
2,2,6,0.5714285714285714,2.5714285714285716
2,3,6,0.16666666666666666,3.0
2,4,6,0.0,9.0
2,5,6,0.5,3.0
2,6,6,0.16666666666666666,3.0
2,0,7,0.42857142857142855,2.142857142857143
2,1,7,0.42857142857142855,2.142857142857143
2,2,7,0.7142857142857143,2.142857142857143
2,3,7,0.5,2.5
2,4,7,0.5,7.5
2,5,7,0.6666666666666666,2.5
2,6,7,0.5,2.5
2,0,8,0.42857142857142855,2.2857142857142856
2,1,8,0.42857142857142855,2.2857142857142856
2,2,8,0.8571428571428571,2.2857142857142856
2,3,8,0.6666666666666666,2.6666666666666665
2,4,8,0.5,8.0
2,5,8,1.0,2.6666666666666665
2,6,8,0.6666666666666666,2.6666666666666665
2,0,9,0.5714285714285714,2.857142857142857
2,1,9,0.5714285714285714,2.857142857142857
2,2,9,1.0,2.857142857142857
2,3,9,0.6666666666666666,3.3333333333333335
2,4,9,0.5,10.0
2,5,9,0.8333333333333334,3.3333333333333335
2,6,9,0.6666666666666666,3.3333333333333335
2,0,10,0.42857142857142855,1.2857142857142858
2,1,10,0.42857142857142855,1.2857142857142858
2,2,10,0.7142857142857143,1.2857142857142858
2,3,10,0.5,1.5
2,4,10,0.5,4.5
2,5,10,1.0,1.5
2,6,10,0.5,1.5
2,0,11,1.0,2.5714285714285716
2,1,11,1.0,2.5714285714285716
2,2,11,0.5714285714285714,2.5714285714285716
2,3,11,0.16666666666666666,3.0
2,4,11,0.0,9.0
2,5,11,0.5,3.0
2,6,11,0.16666666666666666,3.0
2,0,12,0.42857142857142855,2.142857142857143
2,1,12,0.42857142857142855,2.142857142857143
2,2,12,0.8571428571428571,2.142857142857143
2,3,12,0.8333333333333334,2.5
2,4,12,0.5,7.5
2,5,12,1.0,2.5
2,6,12,0.8333333333333334,2.5
2,0,13,0.42857142857142855,1.4285714285714286
2,1,13,0.42857142857142855,1.4285714285714286
2,2,13,0.7142857142857143,1.4285714285714286
2,3,13,0.6666666666666666,1.6666666666666667
2,4,13,1.0,5.0
2,5,13,0.8333333333333334,1.6666666666666667
2,6,13,0.6666666666666666,1.6666666666666667
3,0,0,0.8571428571428571,1.1428571428571428
3,1,0,0.8571428571428571,1.1428571428571428
3,2,0,0.5714285714285714,1.1428571428571428
3,3,0,0.16666666666666666,1.3333333333333333
3,4,0,0.0,4.0
3,5,0,0.5,1.3333333333333333
3,6,0,0.16666666666666666,1.3333333333333333
3,0,1,0.42857142857142855,1.2857142857142858
3,1,1,0.42857142857142855,1.2857142857142858
3,2,1,0.7142857142857143,1.2857142857142858
3,3,1,0.5,1.5
3,4,1,0.5,4.5
3,5,1,0.6666666666666666,1.5
3,6,1,0.5,1.5
3,0,2,0.5714285714285714,2.4285714285714284
3,1,2,0.5714285714285714,2.4285714285714284
3,2,2,1.0,2.4285714285714284
3,3,2,0.6666666666666666,2.8333333333333335
3,4,2,0.5,8.5
